999999, Roskilde, DK, 1, 55.696, 12.104, 15
Date (MM/DD/YYYY),Time (HH:MM),Wspd (m/s),Dry-bulb (C),DHI (W/m^2),DNI (W/m^2),GHI (W/m^2),RHum (%),Alb (unitless)
01/01/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,09:00,3.08695652627426,5.78043483651202,4.91418125836745,0.245347806616969,4.84984185643818,78.6826090605362,0.192
01/01/2019,10:00,3.32055554621749,5.79833341439565,22.6285597668753,1.5327595875081,22.735118496418,78.5799996693929,0.192
01/01/2019,11:00,2.79694443543752,5.71833329995473,49.3830219957563,5.31104851050509,50.2063831329345,79.8349992116292,0.192
01/01/2019,12:00,3.08694444273908,5.85666670004526,82.6732387330797,0.78240626272228,82.9348249011569,79.9049995422363,0.192
01/01/2019,13:00,3.30250695920588,6.01643452471677,72.5957714813997,3.76999382280373,73.2974988889561,79.5754872059091,0.192
01/01/2019,14:00,3.00499999978476,6.01999996503194,93.1907371309068,33.1362622924149,99.8715632120768,79.3016667683919,0.192
01/01/2019,15:00,3.05666665509343,5.95166671276092,47.410805246565,2.27193345638612,47.5790957185957,79.8049995422363,0.192
01/01/2019,16:00,2.86329586898789,5.82022479410921,13.566732370898,0.227100131272823,13.4876840123523,80.6539322070861,0.192
01/01/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/01/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,09:00,3.33814432571843,2.82989694900119,3.62273819176192,0.239409247931745,3.56236683462083,89.3608267872604,0.192
01/02/2019,10:00,3.40249999827808,2.95333334207534,18.5356181912952,0.261782508509026,18.5138294882244,89.111666615804,0.192
01/02/2019,11:00,3.17944444517294,3.02499997218449,29.9610337522294,0.267281295441918,29.9842026180691,88.6550000508626,0.192
01/02/2019,12:00,2.97555554641617,2.73166665236155,54.7846311251322,0.263090638650788,54.8320779800415,87.7983328501383,0.192
01/02/2019,13:00,3.15333332320054,2.73333333333333,78.4778369585673,2.91869666659169,79.5152311960856,86.2466664632161,0.192
01/02/2019,14:00,2.31222221917576,2.89500002066294,42.6130141523149,0.346079044478634,42.6680488904317,85.7800001780192,0.192
01/02/2019,15:00,2.5588888850477,2.97166668176651,20.1634210692511,0.232129356720381,20.1485508362452,85.5250003814697,0.192
01/02/2019,16:00,2.5312056710534,2.87659577613181,4.98110091939885,0.195571083198995,4.93269329629045,85.9978715612533,0.192
01/02/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/02/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,09:00,4.86086955968884,6.031884027564,1.37981975942418,0.227117436087649,1.35159557798634,93.0115930308466,0.192
01/03/2019,10:00,4.50888889034589,6.41833328406016,5.34509828190008,0.248114957619044,5.24005770054128,92.4400000254313,0.192
01/03/2019,11:00,4.36305555635028,6.87666674455006,17.7188639349407,0.238049946642584,17.6158312559127,92.2849999745686,0.192
01/03/2019,12:00,3.50972222155994,7.12166666189829,16.0927501466539,0.235467224030031,16.0204547219806,93.3700000762939,0.192
01/03/2019,13:00,2.79499999417199,7.36333344777425,25.1456643237008,0.216760113545589,25.0829350259568,94.0700002034505,0.192
01/03/2019,14:00,1.71859755821344,6.43170731096732,19.7785017097868,0.164319515591093,19.7392380906314,94.3939018482115,0.192
01/03/2019,15:00,1.54388888660404,6.03499999046325,25.5039300176832,0.214258196411861,25.1023546192381,88.6083334604899,0.192
01/03/2019,16:00,1.60520231017487,5.98901735978319,13.0118001513398,0.267018874350806,12.6399411314484,87.0236995895473,0.192
01/03/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/03/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,09:00,1.46315791261823,2.68421056396082,0.660635986365377,0.0856384051032364,0.758750339969992,91.7399990081787,0.192
01/04/2019,10:00,1.72293577937904,2.52293575684958,7.97398876050196,0.192726170618531,7.90290804289349,92.9665130125273,0.192
01/04/2019,11:00,2.84888888994852,2.985000004371,43.6641407701704,74.7857866534963,56.544332048628,92.5591658274332,0.192
01/04/2019,12:00,3.91871507474164,4.51703914117546,62.4104574405947,371.220776317339,135.020268733275,83.5396652434791,0.192
01/04/2019,13:00,3.95416666004392,5.40166667699813,61.9129876666598,502.941650136311,162.040379714965,74.721667098999,0.192
01/04/2019,14:00,3.78444444148076,5.68999992211659,54.5299751387702,481.257783169216,138.430344899495,70.0108333587646,0.192
01/04/2019,15:00,2.43833333121405,5.66583335002263,42.3838587496015,268.413478767871,75.4062188360426,70.3183330535888,0.192
01/04/2019,16:00,1.10742049577379,5.14134279830717,18.7222443368325,91.10540597641,24.081489862907,69.3176679847097,0.192
01/04/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/04/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,09:00,1.84318181465972,2.11363630403171,10.9780812751163,24.1171364547176,11.77447407354,87.037500294772,0.192
01/05/2019,10:00,1.09000000059604,2.33249997297922,28.2382340378231,8.76648839923242,28.5985030333201,84.0700001398722,0.192
01/05/2019,11:00,1.13888889369037,2.78250000079472,71.094327047136,113.184754457241,89.6254073990715,81.1950000127156,0.192
01/05/2019,12:00,1.79583332977361,3.52666665315628,89.1554764853583,3.40654044018851,90.2975161234537,79.4966669718424,0.192
01/05/2019,13:00,2.44194444351726,3.99333335161209,88.6173439025878,1.77922771146727,89.3607905493842,79.025832748413,0.192
01/05/2019,14:00,3.01277777850627,4.5208333492279,75.1168285369873,0.314377844292256,75.1909519937303,80.4450000127156,0.192
01/05/2019,15:00,3.05472221970558,4.80000007152557,35.8139598316616,0.19873836905592,35.7943418184916,82.4308335622151,0.192
01/05/2019,16:00,3.79801980615055,4.63498352541781,7.32794117612807,0.147885524582841,7.30932236976749,87.2283825512373,0.192
01/05/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/05/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,09:00,2.33658536759818,6.46219515800476,3.11436429401723,0.182174460099237,3.03599235488147,95.3451228258086,0.192
01/06/2019,10:00,2.0952380910641,6.65322122253289,6.84459158886714,0.187662467005706,6.72364513813948,95.3243707822484,0.192
01/06/2019,11:00,1.91027777791023,6.73083328008651,18.246857410007,0.188982811363206,18.1147557258605,95.6374989827474,0.192
01/06/2019,12:00,2.04055555363496,6.77083337306976,28.4225716378953,0.208949490388234,28.2761873139275,96.1733334223429,0.192
01/06/2019,13:00,1.62972222227189,7.13083331982294,33.074473063151,0.229019545805123,32.8766124354468,96.0458340326945,0.192
01/06/2019,14:00,2.15194443828529,7.09916658798853,22.7515557183159,0.172586359476877,22.6183496740129,95.8408330281575,0.192
01/06/2019,15:00,2.0402777760393,7.19416662454605,16.490842519866,0.185269458819594,16.3368556049135,95.5175007502237,0.192
01/06/2019,16:00,2.13356401227337,7.21003457336689,8.04636798845443,0.161185039987201,7.92013967243445,94.2626294462738,0.192
01/06/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/06/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,09:00,2.34383561513195,4.33424664196902,2.18466159987123,0.166742615095556,2.13217993223503,93.157532469867,0.192
01/07/2019,10:00,2.51694444318612,4.60666669209798,10.2156930499606,0.196920410729944,10.0992613865269,93.5858335494995,0.192
01/07/2019,11:00,2.83805555568801,5.259166653951,37.0706904384824,0.271157090697023,36.9132886674669,94.1583318710327,0.192
01/07/2019,12:00,2.95055555767483,6.1958333770434,58.8725026819441,0.274807713170432,58.7855060842302,94.2541671117146,0.192
01/07/2019,13:00,1.84055555272433,6.63750000794728,21.4006964815987,0.234077196381986,21.3344414101706,94.4233340581258,0.192
01/07/2019,14:00,1.64305555290646,7.20666663249333,49.0673297140333,0.269670235862334,48.662892182668,93.6366662979126,0.192
01/07/2019,15:00,2.20055709758508,7.40389978918856,40.3698780994893,0.202800250474706,39.8750157635192,89.7715879137469,0.192
01/07/2019,16:00,2.33090277637044,7.30381947093539,18.1345658194687,0.169313003826472,17.9043626619709,87.4024306668175,0.192
01/07/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/07/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,09:00,4.25,8.69411757413078,1.49523963998345,0.19732148550889,1.48717041050686,94.5823516845703,0.192
01/08/2019,10:00,3.38163264499808,8.9081632041375,7.39613886651075,0.199662760139032,7.23174090357633,94.2204080698441,0.192
01/08/2019,11:00,3.25222222142749,9.32500008742014,28.3868886139657,0.248023930461042,28.1499157879087,92.9583336512247,0.192
01/08/2019,12:00,2.88777777138683,9.5808333714803,44.3871103657616,0.219768859156303,44.2559237321217,91.5158332824707,0.192
01/08/2019,13:00,3.00111111634307,9.72249997456868,63.3187454117669,0.267673941349817,63.3055921448601,89.9524993896484,0.192
01/08/2019,14:00,3.11111111342906,9.56500004927317,58.7346965789794,1.05777445131291,58.9000463909573,87.4683336893717,0.192
01/08/2019,15:00,2.97666666706403,9.48416678905487,56.5361513243781,6.30462380792531,57.6844912793901,84.6475001017252,0.192
01/08/2019,16:00,2.95063694950881,8.86592355655257,16.4763484973057,0.286508739136966,16.3062213150558,84.9121018184977,0.192
01/08/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/08/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,09:00,0.909459457606882,4.31081091391073,2.75287093504055,0.195023257788774,2.66739762312657,93.0756745209565,0.192
01/09/2019,10:00,1.08942857188837,4.38742867878505,6.33845655577523,0.165801616044981,6.28624799319676,93.0391431753976,0.192
01/09/2019,11:00,2.35805555242631,5.05083332061767,18.0327626016404,0.221240684327979,17.9414499203364,92.8833333333333,0.192
01/09/2019,12:00,1.88194444369938,5.28833331664403,23.7530228084988,0.228090719299183,23.722964114613,93.3399997711181,0.192
01/09/2019,13:00,2.47542372817373,5.60367222694353,13.4628977762328,0.184307806731926,13.4484930250379,94.3647214465671,0.192
01/09/2019,14:00,3.58067227428366,5.70476183503949,20.0910757462183,0.187722236580318,20.0882257461547,94.8816684299045,0.192
01/09/2019,15:00,3.29121813422897,5.64830497294496,8.13227522505654,0.194002810700072,8.118366197745,95.7777773751152,0.192
01/09/2019,16:00,2.99136904733521,6.08154765764872,3.0325580677461,0.22075360552186,3.01708090722206,97.5047617412748,0.192
01/09/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/09/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,09:00,0.251515153682593,6.8060606320699,0.343160080638798,0.19177047863151,0.432659908621148,95.0242420543323,0.192
01/10/2019,10:00,0.645608113222831,7.10608097991427,5.20716993470449,0.17837318319928,5.14688974417544,95.666890350548,0.192
01/10/2019,11:00,0.612500005049837,7.08166658878326,13.1868084430694,0.185941030395527,13.1374278518888,95.9066679636637,0.192
01/10/2019,12:00,0.955555557128455,6.93666667540868,37.6285715474022,0.206376076913956,37.5162579801347,95.8791681289672,0.192
01/10/2019,13:00,1.22027778054277,6.88083335558573,23.8570023086335,0.183515919175826,23.7847401407029,96.0516658782958,0.192
01/10/2019,14:00,0.942937852888457,6.38644068119889,24.4204661401651,0.124668941139848,24.4065805801564,96.3378527366508,0.192
01/10/2019,15:00,1.57582089367197,5.59253730062228,21.6539476964011,0.138917836971824,21.5957012461192,96.4071635687529,0.192
01/10/2019,16:00,0.606470590742195,5.197941123738,13.3114930131856,0.144936469728674,13.308437693119,95.8882350248449,0.192
01/10/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/10/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,09:00,2.22213114089653,3.89180331151993,5.09817033908406,4.51026484614512,5.17828923366108,88.8024599669409,0.192
01/11/2019,10:00,2.40083333005507,3.9816666483879,24.6904403355386,9.1750232456045,25.8034691320525,88.7383331934611,0.192
01/11/2019,11:00,2.70416666401757,4.52999998728434,47.6707392798529,12.0181116694791,49.3356064372592,89.0833328882853,0.192
01/11/2019,12:00,2.99499999317857,5.21250000794728,65.9782853020562,0.93115025030242,66.1270500712924,88.6224996566772,0.192
01/11/2019,13:00,4.67972222103012,6.01166664361953,78.6538410398695,0.308924923878577,78.6986354615953,85.6924995422363,0.192
01/11/2019,14:00,5.08722223242123,6.18333319822947,66.4441611819797,0.423375521393285,66.5351264105902,83.6616669972737,0.192
01/11/2019,15:00,5.23249999119175,6.06249994039535,32.6752136866251,0.187093704380095,32.6533938884735,82.9633332570394,0.192
01/11/2019,16:00,5.49913043284761,5.98608696979025,7.87664777506952,0.171900861483553,7.81394158308056,82.5440580285113,0.192
01/11/2019,17:00,5.59999990463256,6.0,0.843272387981414,0.211574509739875,0.8099005818367,82.5999984741211,0.192
01/11/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/11/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,09:00,4.27864078294883,7.01747571148918,3.36501586205751,0.153800429432716,3.32483279010624,92.2223293711838,0.192
01/12/2019,10:00,4.11676645992758,7.0191616583727,12.6511056979973,0.170021077762999,12.5351210290086,92.1550898751812,0.192
01/12/2019,11:00,3.87295775245612,7.03211263065606,22.6958131101396,0.192636228290696,22.6439798805448,92.7588891347249,0.192
01/12/2019,12:00,3.9219444433848,7.09666657447814,29.5057857460445,0.186327571370121,29.4610369841257,92.5633328755696,0.192
01/12/2019,13:00,3.52605041001691,7.01204479976194,42.3688035700056,0.207054228935804,42.2681847466362,92.6686104456583,0.192
01/12/2019,14:00,3.6203342616392,7.015877422184,35.6125149952668,0.177687848036107,35.5027873376617,92.1974929554548,0.192
01/12/2019,15:00,2.98527777310874,6.69499994648827,14.8225253264109,0.155762987118214,14.7539099110497,92.6161117977566,0.192
01/12/2019,16:00,2.98589743769321,6.45641029798067,7.86711630683678,0.157911004558301,7.78520368727353,92.9233984580406,0.192
01/12/2019,17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/12/2019,24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
01/13/2019,08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.192
