PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge.PRJ;10/10/21 17h04;PVPMC_Challenge_3to6;
Geographical Site;New.SIT;10/10/21 17h04;Roskilde;Denmark;Europe;;
Meteo data;Roskilde_SAM_CSV_2019.MET;10/10/21 17h03;Roskilde;;2019;
Simulation variant;PVPMC_Challenge.VC0;10/10/21 17h22;S3;
Simulation date;;10/10/21 17h31

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;DiffHor;TArray;HSol;AzSol;PhiAng
    ;W/m²;W/m²;W;W/m²;°C;°;°;°

01/01/19 00:00;0;0;0;0;0;0;0;-60
01/01/19 01:00;0;0;0;0;0;0;0;-60
01/01/19 02:00;0;0;0;0;0;0;0;-60
01/01/19 03:00;0;0;0;0;0;0;0;-60
01/01/19 04:00;0;0;0;0;0;0;0;-60
01/01/19 05:00;0;0;0;0;0;0;0;-60
01/01/19 06:00;0;0;0;0;0;0;0;-60
01/01/19 07:00;0;0;0;0;0;0;0;-60
01/01/19 08:00;0;0;0;4.8946;0;0.6408;-45.076;-60
01/01/19 09:00;19.235;15.884;336.44;22.604;6.4256;3.9859;-37.482;-60
01/01/19 10:00;42.964;36.308;882.65;49.398;7.1193;8.3228;-24.287;-60
01/01/19 11:00;73.551;65.789;1688.1;82.7;8.3719;10.85;-10.511;-43.585
01/01/19 12:00;70.79;66.964;1719.3;72.601;8.5767;11.363;3.5584;17.164
01/01/19 13:00;105.92;90.405;2365.9;93.198;9.4596;9.8161;17.525;60
01/01/19 14:00;47.983;40.634;999.21;47.399;7.513;6.3415;31.032;60
01/01/19 15:00;10.225;8.5558;148.44;13.499;6.1655;2.0679;42.003;60
01/01/19 16:00;0;0;0;0;0;0;0;-60
01/01/19 17:00;0;0;0;0;0;0;0;-60
01/01/19 18:00;0;0;0;0;0;0;0;-60
01/01/19 19:00;0;0;0;0;0;0;0;-60
01/01/19 20:00;0;0;0;0;0;0;0;-60
01/01/19 21:00;0;0;0;0;0;0;0;-60
01/01/19 22:00;0;0;0;0;0;0;0;-60
01/01/19 23:00;0;0;0;0;0;0;0;-60
01/02/19 00:00;0;0;0;0;0;0;0;-60
01/02/19 01:00;0;0;0;0;0;0;0;-60
01/02/19 02:00;0;0;0;0;0;0;0;-60
01/02/19 03:00;0;0;0;0;0;0;0;-60
01/02/19 04:00;0;0;0;0;0;0;0;-60
01/02/19 05:00;0;0;0;0;0;0;0;-60
01/02/19 06:00;0;0;0;0;0;0;0;-60
01/02/19 07:00;0;0;0;0;0;0;0;-60
01/02/19 08:00;0;0;0;3.5969;0;0.6803;-45.212;-60
01/02/19 09:00;12.815;10.645;202.71;18.502;3.3752;4.0344;-37.616;-60
01/02/19 10:00;20.948;17.435;380.84;30;3.7133;8.3877;-24.414;-60
01/02/19 11:00;46.523;41.558;1037.1;54.8;4.3248;10.932;-10.628;-43.678
01/02/19 12:00;77.004;72.847;1905.5;78.502;5.502;11.461;3.4549;16.554
01/02/19 13:00;31.713;26.537;625.69;42.601;3.928;9.9284;17.438;59.711
01/02/19 14:00;12.469;10.289;193.52;20.1;3.3818;6.4643;30.962;60
01/02/19 15:00;0;0;0;4.8946;0;2.1972;41.946;60
01/02/19 16:00;0;0;0;0;0;0;0;-60
01/02/19 17:00;0;0;0;0;0;0;0;-60
01/02/19 18:00;0;0;0;0;0;0;0;-60
01/02/19 19:00;0;0;0;0;0;0;0;-60
01/02/19 20:00;0;0;0;0;0;0;0;-60
01/02/19 21:00;0;0;0;0;0;0;0;-60
01/02/19 22:00;0;0;0;0;0;0;0;-60
01/02/19 23:00;0;0;0;0;0;0;0;-60
01/03/19 00:00;0;0;0;0;0;0;0;-60
01/03/19 01:00;0;0;0;0;0;0;0;-60
01/03/19 02:00;0;0;0;0;0;0;0;-60
01/03/19 03:00;0;0;0;0;0;0;0;-60
01/03/19 04:00;0;0;0;0;0;0;0;-60
01/03/19 05:00;0;0;0;0;0;0;0;-60
01/03/19 06:00;0;0;0;0;0;0;0;-60
01/03/19 07:00;0;0;0;0;0;0;0;-60
01/03/19 08:00;0;0;0;1.3964;0;0.7266;-45.349;-60
01/03/19 09:00;0;0;0;5.2049;0;4.0898;-37.75;-60
01/03/19 10:00;10.925;9.0152;159.46;17.604;7.2433;8.4596;-24.542;-60
01/03/19 11:00;12.767;11.38;218.9;15.996;7.5741;11.021;-10.746;-43.75
01/03/19 12:00;24.066;22.824;516.66;25.094;8.2501;11.566;3.3524;15.946
01/03/19 13:00;13.245;11.03;210.43;19.705;6.8705;10.047;17.353;59.288
01/03/19 14:00;17.103;14.211;292.59;25.094;6.592;6.5935;30.895;60
01/03/19 15:00;8.6425;7.1843;114.32;12.596;6.2832;2.2381;42.103;60
01/03/19 16:00;0;0;0;0;0;0;0;-60
01/03/19 17:00;0;0;0;0;0;0;0;-60
01/03/19 18:00;0;0;0;0;0;0;0;-60
01/03/19 19:00;0;0;0;0;0;0;0;-60
01/03/19 20:00;0;0;0;0;0;0;0;-60
01/03/19 21:00;0;0;0;0;0;0;0;-60
01/03/19 22:00;0;0;0;0;0;0;0;-60
01/03/19 23:00;0;0;0;0;0;0;0;-60
01/04/19 00:00;0;0;0;0;0;0;0;-60
01/04/19 01:00;0;0;0;0;0;0;0;-60
01/04/19 02:00;0;0;0;0;0;0;0;-60
01/04/19 03:00;0;0;0;0;0;0;0;-60
01/04/19 04:00;0;0;0;0;0;0;0;-60
01/04/19 05:00;0;0;0;0;0;0;0;-60
01/04/19 06:00;0;0;0;0;0;0;0;-60
01/04/19 07:00;0;0;0;0;0;0;0;-60
01/04/19 08:00;0;0;0;0.7036;0;0.6789;-45.697;-60
01/04/19 09:00;0;0;0;7.899;0;4.1518;-37.887;-60
01/04/19 10:00;83.69;73.845;1931.4;43.697;5.7999;8.5384;-24.67;-60
01/04/19 11:00;172.85;150.17;4046.7;62.399;10.202;11.117;-10.862;-43.802
01/04/19 12:00;169.34;146.16;3921.4;61.903;10.934;11.678;3.2512;15.343
01/04/19 13:00;238.15;208.95;5657.4;54.499;13.588;10.173;17.27;58.851
01/04/19 14:00;218.11;175.94;4744.1;42.401;12.326;6.7288;30.83;60
01/04/19 15:00;124.67;60.905;1558.2;18.702;7.4668;2.2848;42.264;60
01/04/19 16:00;0;0;0;0;0;0;0;-60
01/04/19 17:00;0;0;0;0;0;0;0;-60
01/04/19 18:00;0;0;0;0;0;0;0;-60
01/04/19 19:00;0;0;0;0;0;0;0;-60
01/04/19 20:00;0;0;0;0;0;0;0;-60
01/04/19 21:00;0;0;0;0;0;0;0;-60
01/04/19 22:00;0;0;0;0;0;0;0;-60
01/04/19 23:00;0;0;0;0;0;0;0;-60
01/05/19 00:00;0;0;0;0;0;0;0;-60
01/05/19 01:00;0;0;0;0;0;0;0;-60
01/05/19 02:00;0;0;0;0;0;0;0;-60
01/05/19 03:00;0;0;0;0;0;0;0;-60
01/05/19 04:00;0;0;0;0;0;0;0;-60
01/05/19 05:00;0;0;0;0;0;0;0;-60
01/05/19 06:00;0;0;0;0;0;0;0;-60
01/05/19 07:00;0;0;0;0;0;0;0;-60
01/05/19 08:00;11.592;9.838;182.38;11.002;2.5041;0.7383;-45.839;-60
01/05/19 09:00;30.041;24.284;565.89;28.201;3.2727;4.2207;-38.025;-60
01/05/19 10:00;137.55;121.19;3259.4;71.098;7.3672;8.6241;-24.8;-60
01/05/19 11:00;80.985;72.341;1885.6;89.2;6.2843;11.22;-10.979;-43.833
01/05/19 12:00;87.092;82.558;2166.3;88.601;7.1294;11.797;3.1512;14.746
01/05/19 13:00;62.986;53.365;1354.1;75.104;6.562;10.305;17.19;58.4
01/05/19 14:00;28.568;23.978;552.53;35.797;5.7325;6.8704;30.769;60
01/05/19 15:00;0;0;0;7.3001;0;2.337;42.429;60
01/05/19 16:00;0;0;0;0;0;0;0;-60
01/05/19 17:00;0;0;0;0;0;0;0;-60
01/05/19 18:00;0;0;0;0;0;0;0;-60
01/05/19 19:00;0;0;0;0;0;0;0;-60
01/05/19 20:00;0;0;0;0;0;0;0;-60
01/05/19 21:00;0;0;0;0;0;0;0;-60
01/05/19 22:00;0;0;0;0;0;0;0;-60
01/05/19 23:00;0;0;0;0;0;0;0;-60
01/06/19 00:00;0;0;0;0;0;0;0;-60
01/06/19 01:00;0;0;0;0;0;0;0;-60
01/06/19 02:00;0;0;0;0;0;0;0;-60
01/06/19 03:00;0;0;0;0;0;0;0;-60
01/06/19 04:00;0;0;0;0;0;0;0;-60
01/06/19 05:00;0;0;0;0;0;0;0;-60
01/06/19 06:00;0;0;0;0;0;0;0;-60
01/06/19 07:00;0;0;0;0;0;0;0;-60
01/06/19 08:00;0;0;0;3.0045;0;0.8044;-45.983;-60
01/06/19 09:00;0;0;0;6.7001;0;4.2964;-38.165;-60
01/06/19 10:00;11.277;9.3089;166.74;18.097;7.1044;8.7167;-24.93;-60
01/06/19 11:00;22.995;20.503;456.43;28.296;7.5712;11.33;-11.096;-43.845
01/06/19 12:00;31.792;30.19;713.31;32.894;8.2993;11.923;3.0527;14.155
01/06/19 13:00;15.635;13.124;263.53;22.597;7.6205;10.443;17.111;57.936
01/06/19 14:00;9.3557;7.6715;126.08;16.306;7.5016;7.0181;30.711;60
01/06/19 15:00;0;0;0;7.899;0;2.49;42.388;60
01/06/19 16:00;0;0;0;0;0;0;0;-60
01/06/19 17:00;0;0;0;0;0;0;0;-60
01/06/19 18:00;0;0;0;0;0;0;0;-60
01/06/19 19:00;0;0;0;0;0;0;0;-60
01/06/19 20:00;0;0;0;0;0;0;0;-60
01/06/19 21:00;0;0;0;0;0;0;0;-60
01/06/19 22:00;0;0;0;0;0;0;0;-60
01/06/19 23:00;0;0;0;0;0;0;0;-60
01/07/19 00:00;0;0;0;0;0;0;0;-60
01/07/19 01:00;0;0;0;0;0;0;0;-60
01/07/19 02:00;0;0;0;0;0;0;0;-60
01/07/19 03:00;0;0;0;0;0;0;0;-60
01/07/19 04:00;0;0;0;0;0;0;0;-60
01/07/19 05:00;0;0;0;0;0;0;0;-60
01/07/19 06:00;0;0;0;0;0;0;0;-60
01/07/19 07:00;0;0;0;0;0;0;0;-60
01/07/19 08:00;0;0;0;2.1017;0;0.7754;-46.337;-60
01/07/19 09:00;0;0;0;10.099;0;4.3788;-38.306;-60
01/07/19 10:00;27.009;22.549;513.43;36.9;6.1386;8.8161;-25.06;-60
01/07/19 11:00;50.018;44.661;1107.7;58.806;7.9156;11.447;-11.212;-43.837
01/07/19 12:00;20.591;19.56;431.79;21.299;7.4054;12.055;2.9556;13.573
01/07/19 13:00;37.226;31.5;748.2;48.706;8.4289;10.588;17.036;57.46
01/07/19 14:00;32.899;27.667;645.19;39.904;8.4739;7.1718;30.657;60
01/07/19 15:00;15.705;13.253;266.66;17.9;7.8257;2.5535;42.562;60
01/07/19 16:00;0;0;0;0;0;0;0;-60
01/07/19 17:00;0;0;0;0;0;0;0;-60
01/07/19 18:00;0;0;0;0;0;0;0;-60
01/07/19 19:00;0;0;0;0;0;0;0;-60
01/07/19 20:00;0;0;0;0;0;0;0;-60
01/07/19 21:00;0;0;0;0;0;0;0;-60
01/07/19 22:00;0;0;0;0;0;0;0;-60
01/07/19 23:00;0;0;0;0;0;0;0;-60
01/08/19 00:00;0;0;0;0;0;0;0;-60
01/08/19 01:00;0;0;0;0;0;0;0;-60
01/08/19 02:00;0;0;0;0;0;0;0;-60
01/08/19 03:00;0;0;0;0;0;0;0;-60
01/08/19 04:00;0;0;0;0;0;0;0;-60
01/08/19 05:00;0;0;0;0;0;0;0;-60
01/08/19 06:00;0;0;0;0;0;0;0;-60
01/08/19 07:00;0;0;0;0;0;0;0;-60
01/08/19 08:00;0;0;0;1.4952;0;0.8545;-46.485;-60
01/08/19 09:00;0;0;0;7.1938;0;4.4679;-38.448;-60
01/08/19 10:00;19.187;15.94;333.68;28.197;9.9585;8.9224;-25.191;-60
01/08/19 11:00;36.87;32.902;778.62;44.305;10.854;11.57;-11.327;-43.811
01/08/19 12:00;61.662;58.596;1467.8;63.302;11.967;12.194;2.8601;13.001
01/08/19 13:00;46.819;39.786;962.37;58.697;11.095;10.74;16.963;56.972
01/08/19 14:00;60.322;51.117;1267.2;56.498;11.444;7.3315;30.606;60
01/08/19 15:00;12.963;10.878;205.03;16.306;9.3053;2.6223;42.74;60
01/08/19 16:00;0;0;0;0;0;0;0;-60
01/08/19 17:00;0;0;0;0;0;0;0;-60
01/08/19 18:00;0;0;0;0;0;0;0;-60
01/08/19 19:00;0;0;0;0;0;0;0;-60
01/08/19 20:00;0;0;0;0;0;0;0;-60
01/08/19 21:00;0;0;0;0;0;0;0;-60
01/08/19 22:00;0;0;0;0;0;0;0;-60
01/08/19 23:00;0;0;0;0;0;0;0;-60
01/09/19 00:00;0;0;0;0;0;0;0;-60
01/09/19 01:00;0;0;0;0;0;0;0;-60
01/09/19 02:00;0;0;0;0;0;0;0;-60
01/09/19 03:00;0;0;0;0;0;0;0;-60
01/09/19 04:00;0;0;0;0;0;0;0;-60
01/09/19 05:00;0;0;0;0;0;0;0;-60
01/09/19 06:00;0;0;0;0;0;0;0;-60
01/09/19 07:00;0;0;0;0;0;0;0;-60
01/09/19 08:00;0;0;0;2.6941;0;0.9403;-46.634;-60
01/09/19 09:00;0;0;0;6.3006;0;4.5638;-38.591;-60
01/09/19 10:00;11.134;9.189;164.6;17.9;5.4198;9.0354;-25.323;-60
01/09/19 11:00;19.121;17.049;367.63;23.697;5.9597;11.701;-11.442;-43.767
01/09/19 12:00;12.992;12.35;244.85;13.4;6.0907;12.34;2.7662;12.44
01/09/19 13:00;14.024;11.852;231.97;20.1;6.1718;10.897;16.892;56.473
01/09/19 14:00;0;0;0;8.0965;0;7.497;30.558;60
01/09/19 15:00;0;0;0;2.9984;0;2.6963;42.923;60
01/09/19 16:00;0;0;0;0;0;0;0;-60
01/09/19 17:00;0;0;0;0;0;0;0;-60
01/09/19 18:00;0;0;0;0;0;0;0;-60
01/09/19 19:00;0;0;0;0;0;0;0;-60
01/09/19 20:00;0;0;0;0;0;0;0;-60
01/09/19 21:00;0;0;0;0;0;0;0;-60
01/09/19 22:00;0;0;0;0;0;0;0;-60
01/09/19 23:00;0;0;0;0;0;0;0;-60
01/10/19 00:00;0;0;0;0;0;0;0;-60
01/10/19 01:00;0;0;0;0;0;0;0;-60
01/10/19 02:00;0;0;0;0;0;0;0;-60
01/10/19 03:00;0;0;0;0;0;0;0;-60
01/10/19 04:00;0;0;0;0;0;0;0;-60
01/10/19 05:00;0;0;0;0;0;0;0;-60
01/10/19 06:00;0;0;0;0;0;0;0;-60
01/10/19 07:00;0;0;0;0;0;0;0;-60
01/10/19 08:00;0;0;0;0.3038;0;0.9299;-46.993;-60
01/10/19 09:00;0;0;0;5.1062;0;4.6664;-38.736;-60
01/10/19 10:00;7.8095;6.4237;95.846;13.104;7.3438;9.1553;-25.455;-60
01/10/19 11:00;30.895;27.57;643.76;37.506;8.0099;11.838;-11.556;-43.704
01/10/19 12:00;23.142;22.004;495.89;23.796;7.7385;12.492;2.674;11.891
01/10/19 13:00;17.377;14.735;305.85;24.402;6.972;11.061;16.824;55.965
01/10/19 14:00;13.55;11.191;215.09;21.595;6.0363;7.6684;30.514;60
01/10/19 15:00;8.4307;6.9373;108.59;13.297;5.4835;2.8715;42.899;60
01/10/19 16:00;0;0;0;0;0;0;0;-60
01/10/19 17:00;0;0;0;0;0;0;0;-60
01/10/19 18:00;0;0;0;0;0;0;0;-60
01/10/19 19:00;0;0;0;0;0;0;0;-60
01/10/19 20:00;0;0;0;0;0;0;0;-60
01/10/19 21:00;0;0;0;0;0;0;0;-60
01/10/19 22:00;0;0;0;0;0;0;0;-60
01/10/19 23:00;0;0;0;0;0;0;0;-60
01/11/19 00:00;0;0;0;0;0;0;0;-60
01/11/19 01:00;0;0;0;0;0;0;0;-60
01/11/19 02:00;0;0;0;0;0;0;0;-60
01/11/19 03:00;0;0;0;0;0;0;0;-60
01/11/19 04:00;0;0;0;0;0;0;0;-60
01/11/19 05:00;0;0;0;0;0;0;0;-60
01/11/19 06:00;0;0;0;0;0;0;0;-60
01/11/19 07:00;0;0;0;0;0;0;0;-60
01/11/19 08:00;0;0;0;5.1013;0;1.0287;-47.145;-60
01/11/19 09:00;31.352;23.99;554.56;24.699;4.9126;4.7756;-38.881;-60
01/11/19 10:00;41.796;35.426;862.7;47.703;5.8949;9.2818;-25.586;-60
01/11/19 11:00;56.738;50.703;1277.4;65.997;7.1526;11.981;-11.669;-43.625
01/11/19 12:00;77.094;73.323;1894.5;78.694;8.8062;12.651;2.5836;11.355
01/11/19 13:00;53.991;46.208;1149.9;66.397;7.9538;11.231;16.759;55.448
01/11/19 14:00;23.696;19.77;438.26;32.696;6.8333;7.8455;30.474;60
01/11/19 15:00;0;0;0;7.8003;0;2.9559;43.091;60
01/11/19 16:00;0;0;0;0.7996;0;0;0;-60
01/11/19 17:00;0;0;0;0;0;0;0;-60
01/11/19 18:00;0;0;0;0;0;0;0;-60
01/11/19 19:00;0;0;0;0;0;0;0;-60
01/11/19 20:00;0;0;0;0;0;0;0;-60
01/11/19 21:00;0;0;0;0;0;0;0;-60
01/11/19 22:00;0;0;0;0;0;0;0;-60
01/11/19 23:00;0;0;0;0;0;0;0;-60
01/12/19 00:00;0;0;0;0;0;0;0;-60
01/12/19 01:00;0;0;0;0;0;0;0;-60
01/12/19 02:00;0;0;0;0;0;0;0;-60
01/12/19 03:00;0;0;0;0;0;0;0;-60
01/12/19 04:00;0;0;0;0;0;0;0;-60
01/12/19 05:00;0;0;0;0;0;0;0;-60
01/12/19 06:00;0;0;0;0;0;0;0;-60
01/12/19 07:00;0;0;0;0;0;0;0;-60
01/12/19 08:00;0;0;0;3.3007;0;1.0303;-47.507;-60
01/12/19 09:00;0;0;0;12.497;0;4.8915;-39.028;-60
01/12/19 10:00;14.62;12.102;237.38;22.597;7.5117;9.415;-25.718;-60
01/12/19 11:00;24.031;21.449;480.82;29.494;7.9374;12.132;-11.782;-43.528
01/12/19 12:00;41.348;39.334;959.91;42.302;8.525;12.816;2.4951;10.833
01/12/19 13:00;26.419;22.555;510.2;35.503;7.8995;11.407;16.697;54.922
01/12/19 14:00;8.4172;6.8969;107.32;14.797;6.9819;8.0282;30.437;60
01/12/19 15:00;0;0;0;7.8003;0;3.0451;43.287;60
01/12/19 16:00;0;0;0;0;0;0;0;-60
01/12/19 17:00;0;0;0;0;0;0;0;-60
01/12/19 18:00;0;0;0;0;0;0;0;-60
01/12/19 19:00;0;0;0;0;0;0;0;-60
01/12/19 20:00;0;0;0;0;0;0;0;-60
01/12/19 21:00;0;0;0;0;0;0;0;-60
01/12/19 22:00;0;0;0;0;0;0;0;-60
01/12/19 23:00;0;0;0;0;0;0;0;-60
01/13/19 00:00;0;0;0;0;0;0;0;-60
01/13/19 01:00;0;0;0;0;0;0;0;-60
01/13/19 02:00;0;0;0;0;0;0;0;-60
01/13/19 03:00;0;0;0;0;0;0;0;-60
01/13/19 04:00;0;0;0;0;0;0;0;-60
01/13/19 05:00;0;0;0;0;0;0;0;-60
01/13/19 06:00;0;0;0;0;0;0;0;-60
01/13/19 07:00;0;0;0;0;0;0;0;-60
01/13/19 08:00;10.293;8.7625;153.9;9.8033;5.3837;1.142;-47.662;-60
01/13/19 09:00;40.006;33.624;811.58;36.197;6.4775;5.0139;-39.175;-60
01/13/19 10:00;63.109;53.45;1351.2;69.003;7.5564;9.5548;-25.851;-60
01/13/19 11:00;65.598;58.665;1490.3;75;8.4542;12.289;-11.894;-43.415
01/13/19 12:00;64.961;61.674;1573.2;65.101;8.5075;12.988;2.4084;10.326
01/13/19 13:00;62.916;54.446;1374.7;61.903;8.2951;11.589;16.638;54.388
01/13/19 14:00;16.772;13.901;284.15;25.498;6.9998;8.2165;30.404;60
01/13/19 15:00;0;0;0;7.899;0;3.1392;43.489;60
01/13/19 16:00;0;0;0;3.9979;0;0.0674;49.769;60
01/13/19 17:00;0;0;0;0;0;0;0;-60
01/13/19 18:00;0;0;0;0;0;0;0;-60
01/13/19 19:00;0;0;0;0;0;0;0;-60
01/13/19 20:00;0;0;0;0;0;0;0;-60
01/13/19 21:00;0;0;0;0;0;0;0;-60
01/13/19 22:00;0;0;0;0;0;0;0;-60
01/13/19 23:00;0;0;0;0;0;0;0;-60
01/14/19 00:00;0;0;0;0;0;0;0;-60
01/14/19 01:00;0;0;0;0;0;0;0;-60
01/14/19 02:00;0;0;0;0;0;0;0;-60
01/14/19 03:00;0;0;0;0;0;0;0;-60
01/14/19 04:00;0;0;0;0;0;0;0;-60
01/14/19 05:00;0;0;0;0;0;0;0;-60
01/14/19 06:00;0;0;0;0;0;0;0;-60
01/14/19 07:00;0;0;0;0;0;0;0;-60
01/14/19 08:00;0;0;0;1.199;0;1.1556;-48.027;-60
01/14/19 09:00;0;0;0;6.5005;0;5.143;-39.323;-60
01/14/19 10:00;7.8521;6.4875;97.165;12.697;7.7163;9.7013;-25.983;-60
01/14/19 11:00;18.989;16.954;361.77;23.3;8.5468;12.452;-12.004;-43.287
01/14/19 12:00;72.276;68.528;1747.1;71.402;10.85;13.165;2.3238;9.8343
01/14/19 13:00;223.82;196.72;5253.9;101;16.275;11.777;16.581;53.849
01/14/19 14:00;86.685;75.247;1927.7;64.302;11.474;8.4102;30.375;60
01/14/19 15:00;42.538;32.817;781.44;26.802;9.1993;3.335;43.483;60
01/14/19 16:00;0;0;0;5.7969;0;0.1555;49.979;60
01/14/19 17:00;0;0;0;0;0;0;0;-60
01/14/19 18:00;0;0;0;0;0;0;0;-60
01/14/19 19:00;0;0;0;0;0;0;0;-60
01/14/19 20:00;0;0;0;0;0;0;0;-60
01/14/19 21:00;0;0;0;0;0;0;0;-60
01/14/19 22:00;0;0;0;0;0;0;0;-60
01/14/19 23:00;0;0;0;0;0;0;0;-60
01/15/19 00:00;0;0;0;0;0;0;0;-60
01/15/19 01:00;0;0;0;0;0;0;0;-60
01/15/19 02:00;0;0;0;0;0;0;0;-60
01/15/19 03:00;0;0;0;0;0;0;0;-60
01/15/19 04:00;0;0;0;0;0;0;0;-60
01/15/19 05:00;0;0;0;0;0;0;0;-60
01/15/19 06:00;0;0;0;0;0;0;0;-60
01/15/19 07:00;0;0;0;0;0;0;0;-60
01/15/19 08:00;0;0;0;4.3022;0;1.2801;-48.185;-60
01/15/19 09:00;10.348;8.4905;144.67;17.9;11.804;5.2786;-39.472;-60
01/15/19 10:00;15.138;12.535;244.39;23.302;12.429;9.8542;-26.114;-60
01/15/19 11:00;21.722;19.411;419.06;26.702;12.902;12.622;-12.114;-43.143
01/15/19 12:00;30.094;28.644;658.77;30.693;13.274;13.349;2.2413;9.3586
01/15/19 13:00;15.63;13.414;266.48;21.497;12.463;11.971;16.528;53.303
01/15/19 14:00;29.27;24.481;552.45;38.899;12.075;8.6094;30.349;60
01/15/19 15:00;0;0;0;6.4039;0;3.5357;43.482;60
01/15/19 16:00;0;0;0;0.7996;0;0.248;50.195;60
01/15/19 17:00;0;0;0;0;0;0;0;-60
01/15/19 18:00;0;0;0;0;0;0;0;-60
01/15/19 19:00;0;0;0;0;0;0;0;-60
01/15/19 20:00;0;0;0;0;0;0;0;-60
01/15/19 21:00;0;0;0;0;0;0;0;-60
01/15/19 22:00;0;0;0;0;0;0;0;-60
01/15/19 23:00;0;0;0;0;0;0;0;-60
01/16/19 00:00;0;0;0;0;0;0;0;-60
01/16/19 01:00;0;0;0;0;0;0;0;-60
01/16/19 02:00;0;0;0;0;0;0;0;-60
01/16/19 03:00;0;0;0;0;0;0;0;-60
01/16/19 04:00;0;0;0;0;0;0;0;-60
01/16/19 05:00;0;0;0;0;0;0;0;-60
01/16/19 06:00;0;0;0;0;0;0;0;-60
01/16/19 07:00;0;0;0;0;0;0;0;-60
01/16/19 08:00;10.293;8.7625;152.94;9.8033;7.7938;1.3056;-48.552;-60
01/16/19 09:00;34.225;28.238;659.94;33.798;8.6857;5.4207;-39.621;-60
01/16/19 10:00;81.008;70.271;1797.4;63.998;10.525;10.014;-26.246;-60
01/16/19 11:00;125.39;112.12;2941.2;113.6;12.534;12.798;-12.223;-42.984
01/16/19 12:00;166.45;153.93;4087.9;126.9;14.299;13.539;2.1609;8.8994
01/16/19 13:00;203.07;178.92;4771.1;91.199;15.392;12.17;16.478;52.753
01/16/19 14:00;136.62;121.98;3211;63.502;12.996;8.8138;30.328;60
01/16/19 15:00;11.099;9.2013;163.52;16.8;8.2708;3.7412;43.485;60
01/16/19 16:00;0;0;0;5.5999;0;0.3446;50.417;60
01/16/19 17:00;0;0;0;0;0;0;0;-60
01/16/19 18:00;0;0;0;0;0;0;0;-60
01/16/19 19:00;0;0;0;0;0;0;0;-60
01/16/19 20:00;0;0;0;0;0;0;0;-60
01/16/19 21:00;0;0;0;0;0;0;0;-60
01/16/19 22:00;0;0;0;0;0;0;0;-60
01/16/19 23:00;0;0;0;0;0;0;0;-60
01/17/19 00:00;0;0;0;0;0;0;0;-60
01/17/19 01:00;0;0;0;0;0;0;0;-60
01/17/19 02:00;0;0;0;0;0;0;0;-60
01/17/19 03:00;0;0;0;0;0;0;0;-60
01/17/19 04:00;0;0;0;0;0;0;0;-60
01/17/19 05:00;0;0;0;0;0;0;0;-60
01/17/19 06:00;0;0;0;0;0;0;0;-60
01/17/19 07:00;0;0;0;0;0;0;0;-60
01/17/19 08:00;14.912;12.611;251.7;14.096;5.9505;1.4427;-48.711;-60
01/17/19 09:00;266.44;175.66;4731.8;32.902;12.566;5.5692;-39.77;-60
01/17/19 10:00;338.03;308.07;8314.2;54.899;18.698;10.18;-26.377;-60
01/17/19 11:00;240.81;212.26;5693.4;62.599;16.156;12.98;-12.33;-42.811
01/17/19 12:00;204.63;178.88;4766;59.2;15.602;13.735;2.0828;8.4572
01/17/19 13:00;279.72;248.01;6638.6;50.597;18.533;12.376;16.431;52.198
01/17/19 14:00;312.72;288.34;7728;40.602;19.807;9.0234;30.31;60
01/17/19 15:00;231.64;125.95;3328.6;25.898;12.503;3.9514;43.492;60
01/17/19 16:00;8.7087;7.4134;119.87;8.294;7.1919;0.4452;50.643;60
01/17/19 17:00;0;0;0;0;0;0;0;-60
01/17/19 18:00;0;0;0;0;0;0;0;-60
01/17/19 19:00;0;0;0;0;0;0;0;-60
01/17/19 20:00;0;0;0;0;0;0;0;-60
01/17/19 21:00;0;0;0;0;0;0;0;-60
01/17/19 22:00;0;0;0;0;0;0;0;-60
01/17/19 23:00;0;0;0;0;0;0;0;-60
01/18/19 00:00;0;0;0;0;0;0;0;-60
01/18/19 01:00;0;0;0;0;0;0;0;-60
01/18/19 02:00;0;0;0;0;0;0;0;-60
01/18/19 03:00;0;0;0;0;0;0;0;-60
01/18/19 04:00;0;0;0;0;0;0;0;-60
01/18/19 05:00;0;0;0;0;0;0;0;-60
01/18/19 06:00;0;0;0;0;0;0;0;-60
01/18/19 07:00;0;0;0;0;0;0;0;-60
01/18/19 08:00;0;0;0;5.8961;0;1.4799;-49.081;-60
01/18/19 09:00;136.41;101.39;2665.5;42.098;10.294;5.7242;-39.92;-60
01/18/19 10:00;63.993;54.941;1387.1;59.4;8.534;10.352;-26.508;-60
01/18/19 11:00;36.182;32.408;774.18;43.401;7.923;13.169;-12.436;-42.625
01/18/19 12:00;102.27;96.42;2523.6;94.198;10.568;13.938;2.007;8.0323
01/18/19 13:00;68.665;59.714;1513.4;81.101;9.4351;12.586;16.387;51.641
01/18/19 14:00;22.42;18.652;407.58;32.301;7.5711;9.2381;30.297;60
01/18/19 15:00;8.1401;6.6505;101.23;14.797;6.9623;4.1662;43.504;60
01/18/19 16:00;0;0;0;3.1032;0;0.5499;50.875;60
01/18/19 17:00;0;0;0;0;0;0;0;-60
