Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Hub_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
55.696,12.104,1.0,0,180,0.5629265250978627,3.4641632313714625,interior,0.04,12,glass,glass,,True,True
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_7_RowFrontGTI,No_8_RowFrontGTI,No_9_RowFrontGTI,No_10_RowFrontGTI,No_11_RowFrontGTI,No_12_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,No_7_RowBackGTI,No_8_RowBackGTI,No_9_RowBackGTI,No_10_RowBackGTI,No_11_RowBackGTI,No_12_RowBackGTI,tilt,sazm,height,D
2019-01-01 09:00:00+01:00,0.245347806616969,4.91418125836745,0.192,8.5,4.914626241971839,89.6400139357772,89.8960834546948,134.13799931686242,0.0,3.4735605356536103,4.915675108636977,1.0,3.4735605356536103,4.7644325291448136e-05,3.4641632313714625,5.78043483651202,3.08695652627426,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,4.645999821249414,0.5208272482477626,0.4966722971816821,0.47591008206978885,0.4594962040779159,0.4481618281283186,0.44242912258253253,0.4425465102618717,0.44848296293195294,0.45994588898771843,0.4763904278933339,0.4970390493420602,0.5209555815038851,0.35681191548601987,90.0,0.5598127738565641,2.464182622453055
2019-01-01 10:00:00+01:00,1.5327595875081,22.6285597668753,0.192,9.5,22.73145481504363,76.55267476043115,86.15080601309418,142.54704937547837,1.5383427864890084e-15,15.826073903025232,22.98394399188096,1.0,15.826073903025232,4.225989799617102,3.4641632313714625,5.79833341439565,3.32055554621749,21.662209050621378,21.631912836021712,21.627530025495666,21.599338189564463,21.505671956543956,21.56788166392525,21.54350535941436,21.543827754598453,21.44639269605443,21.51683750832329,21.51656086854589,21.495393915927064,2.2134830737253846,2.107715058115363,2.041831528601966,2.0037785854778947,1.9833121503154711,2.0070522336441687,2.0535238289512456,2.1331924159355364,2.1791398970606513,2.2697146095442635,2.369340566447826,2.437314760336277,16.07932068378541,90.0,0.4244425907153955,2.5032840507916094
2019-01-01 11:00:00+01:00,5.31104851050509,49.3830219957563,0.192,10.5,50.13920238941556,64.93371895068118,81.81448286646096,155.72010397583574,0.0,35.52803118234423,43.55718538811624,1.0,35.52803118234423,15.857292650972225,3.347002561534488,5.71833329995473,2.79694443543752,37.72759773626041,38.44986775019921,38.78494193911801,39.5004615140815,39.82518540606131,40.52471844096479,40.842905577030635,41.159375284308496,40.75809249334471,40.53421960892261,40.31322008688923,40.09511831328622,10.697807672918595,10.887842048566503,11.216983886730443,11.59031249351704,11.968251728399364,12.364997113743312,12.758592621573749,12.649009111381519,12.539488351372468,12.398756402319188,12.260741546685,12.091062322967815,60.0,90.0,0.12991382320564338,2.9641632313714625
2019-01-01 12:00:00+01:00,0.78240626272228,82.6732387330797,0.192,11.5,82.81872122361206,75.02034607111882,79.28391925344697,169.47127277710672,0.0,59.73459024691677,73.66811179333438,1.0,59.73459024691677,20.34343565442043,1.5982823787660783,5.85666670004526,3.08694444273908,65.55950198299999,65.98957594572538,66.43932896004266,67.3803008032054,67.80515463521932,68.23638767777459,68.65756014627712,68.45382690588075,68.1856480604471,68.41577061217853,67.54079604747517,67.2919413838333,12.454114126474124,12.419630360489215,12.3020488142411,12.7043072357913,13.211369601243184,13.418877072882118,13.45970065284382,13.499670291096772,13.529838745327462,13.534885041303673,13.523518793539868,13.488512836647738,43.996706649777245,90.0,0.21561801419778515,2.7447835033936143
2019-01-01 13:00:00+01:00,3.76999382280373,72.5957714813997,0.192,12.5,73.33037634221273,78.23302473062682,78.76370471691008,183.5165904947801,0.0,52.40536306681439,70.86071993668226,1.0,52.40536306681439,13.766232824020129,1.1748404447551228,6.01643452471677,3.30250695920588,66.44284178096049,66.44290586812015,66.34261926406334,66.26311681158984,66.26171076693217,66.17072440863446,66.17241359038346,66.10316701158133,66.08758658940246,66.02156380087115,66.02098930721951,65.94869748210928,7.40137284607796,6.950899002571379,6.693324565843269,6.537230293308846,6.567625810077314,6.529741209890224,6.68097180055464,6.953834750831949,7.108076851455242,7.416538625206856,7.790674746857815,8.012029143004035,17.158107158920657,270.0,0.4154217740560361,2.5086689123510117
2019-01-01 14:00:00+01:00,33.1362622924149,93.1907371309068,0.192,13.5,98.77462555589653,70.09818089752181,80.29863147744408,197.46188245122775,0.0,66.52403915151832,105.08920442163206,1.0,66.52403915151832,30.502665897613568,2.2481090491849223,6.01999996503194,3.00499999978476,88.031031283423,89.12823115384975,89.59923949355355,90.69998918206909,91.17806654414395,92.26566687586447,92.73514449080004,93.20627224870634,93.33505285421421,93.34255905927097,93.35378791092444,93.36832376402108,18.686523868365903,18.5553707275274,18.782796938203983,19.220297657869214,19.738772195572604,20.35027277975911,20.982085819476346,21.171147415817618,21.382271084401143,21.547382904547348,21.730154585302717,21.864088319111662,60.0,270.0,0.12991382320564338,2.9641632313714625
2019-01-01 15:00:00+01:00,2.27193345638612,47.410805246565,0.192,14.5,47.65778624147708,67.87751923187976,83.75906453886472,210.95153663736863,0.0,31.94219229599157,52.20821189259938,1.0,31.94219229599157,10.260166761628135,3.4641632313714625,5.95166671276092,3.05666665509343,48.125297941977436,48.35148401954082,48.57049901698357,48.81405294168443,49.027808260651014,49.23313758542962,49.12434512718203,48.99573356647543,48.87318582195102,48.777856405874054,48.66026515736696,48.569050277255236,5.676443933141847,5.511274419258464,5.599507081021451,5.630439882342921,5.62618885578495,5.664878919479885,5.801575548577106,5.853247619139291,6.138896295181691,6.042018974032956,6.073768957175872,6.091388749129085,34.089680915961836,270.0,0.2826816000201491,2.6360019379794406
2019-01-02 09:00:00+01:00,0.239409247931745,3.62273819176192,0.192,8.5,3.623291102041929,89.54160552242043,89.86767656667809,134.00324415730395,5.704687833229756e-14,2.560754074101268,3.6245968685646486,1.0,2.560754074101268,5.669351548646293e-05,3.4641632313714625,2.82989694900119,3.33814432571843,3.4250666245060697,3.4250666245060697,3.4250666245060697,3.4250666245060697,3.4250666245060697,3.4250666245060697,3.4250666245060697,3.4250666245060697,3.4250825050030227,3.4250825050030227,3.4250825050030227,3.4250825050030227,0.3839523868950581,0.36613009021262877,0.3508185832868805,0.3387219322561681,0.32991296158092015,0.3260202471270096,0.32644511476360344,0.3311476698835308,0.33989639377725983,0.3522762860810681,0.3677056987096906,0.38548348473710126,0.4533219112915958,90.0,0.5589705864094682,2.464194530763101
2019-01-02 10:00:00+01:00,0.261782508509026,18.5356181912952,0.192,9.5,18.553366923438578,76.41611870002878,86.11239053581822,142.41438615366798,3.8458569662225255e-16,13.241385343461648,17.884377322802283,1.0,13.241385343461648,3.443934250530535,3.4641632313714625,2.95333334207534,3.40249999827808,17.144291578844328,17.064768958453968,17.114264240604527,17.08969604577325,17.01016309624486,17.062468075003814,16.983371093698423,17.04151825898259,16.958833559686763,17.018118742712502,17.01788559821985,16.999486285734353,1.8498997976115608,1.7612020932358852,1.7059883451866749,1.6741486385217943,1.6566629087157854,1.677008451473953,1.7154959135674348,1.7820482654306595,1.8200151267471842,1.8957662540736773,1.9837884640951746,2.0353044216623344,16.198296418853587,90.0,0.4234452483940381,2.5038612508485207
2019-01-02 11:00:00+01:00,0.267281295441918,29.9610337522294,0.192,10.5,29.999343716157203,64.79643910475471,81.75929880728785,155.59232604397107,0.0,22.258088021599622,21.936349787137672,1.0,22.258088021599622,9.721951839302143,3.3416472997407287,3.02499997218449,3.17944444517294,18.877058416846037,19.336036603820084,19.54934143558658,20.0040333577956,20.21030798626044,20.654855249929124,20.857009077569767,21.058083199449943,20.772520837028186,20.615152934115894,20.45977787401144,20.306413130730757,6.6109565354712245,6.766450598837166,7.008335695597182,7.272133392487423,7.534882944424072,7.801335790142515,8.061540577578086,7.98703084050231,7.908419561799326,7.8097055942173155,7.710015233619719,7.590445580163324,60.0,90.0,0.12991382320564338,2.9641632313714625
