,ABQ_DNI,ABQ_TEMP,ABQ_Timestamp,ABQ_WSPD,RSK_DNI,RSK_TEMP,RSK_Timestamp,RSK_WSPD,S1_Gfront,S1_celltemp,S1_dcP,S2_Gfront,S2_celltemp,S2_dcP,S3_Gfront,S3_celltemp,S3_dcP,S4_GPOAeff,S4_Gfront,S4_Grear,S4_celltemp,S4_dcP,S5_Gfront,S5_celltemp,S5_dcP,S6_GPOAeff,S6_Gfront,S6_Grear,S6_celltemp,S6_dcP,SPACE
4716,837.730724843343,33.2711667378743,2019-07-16 13:00:00-07:00,2.26313332716623,708.054341698433,20.6635592832403,2019-07-16 13:00:00,1.31045197724959,931.7372637698464,58.42732261720232,2633.7192814954924,931.7372637698464,58.42732261720232,2633.7192814954924,839.4730630592124,44.82083238009025,20620.322089719888,887.6694074579802,839.4730630592124,74.14822215195053,48.87966488167769,20928.029560465984,839.4730630592124,44.82083238009025,20620.322089719888,887.6694074579802,839.4730630592124,74.14822215195053,48.87966488167769,20519.936442453152,
4717,827.726275577147,34.2868331909179,2019-07-16 14:00:00-07:00,3.57523332039515,602.540465967571,20.9879764657565,2019-07-16 14:00:00,1.17360703922436,894.9991510334895,56.43804314916477,2557.478830199271,894.9991510334895,56.43804314916477,2557.478830199271,793.684097297208,44.03864880721191,19571.526258825485,838.2842215421605,793.684097297208,68.6155757614653,47.831242734013266,19866.83580798556,793.684097297208,44.03864880721191,19571.526258825485,838.2842215421605,793.684097297208,68.6155757614653,47.831242734013266,19479.43579278082,
4718,935.13723449707,35.1421667734781,2019-07-16 15:00:00-07:00,4.78618332942326,786.240736249574,20.8555232314176,2019-07-16 15:00:00,1.22906976912257,825.0820583754256,54.004917001058594,2389.253233479389,825.0820583754256,54.004917001058594,2389.253233479389,893.8657084538285,46.719101845542525,21746.91128366921,933.5657510298956,893.8657084538285,61.0769885785649,50.660751064047254,21823.83080916913,893.8657084538285,46.719101845542525,21746.91128366921,933.5657510298956,893.8657084538285,61.0769885785649,50.660751064047254,21398.269714840284,
4719,906.960036214192,35.7821668624877,2019-07-16 16:00:00-07:00,5.81145001649856,869.462171766493,20.8069443967607,2019-07-16 16:00:00,1.21416666896806,690.0858191033844,50.54423826165959,2034.4854033984093,690.0858191033844,50.54423826165959,2034.4854033984093,936.6861220852134,47.9366789950271,22643.851985038844,966.7999658707799,936.6861220852134,46.32899043933313,51.69798274974907,22484.3130990501,936.6861220852134,47.9366789950271,22643.851985038844,966.7999658707799,936.6861220852134,46.32899043933313,51.69798274974907,22045.87270921515,
4720,639.530062664486,35.6998332341512,2019-07-16 17:00:00-07:00,5.10101666053136,843.796487087673,20.5933332284291,2019-07-16 17:00:00,1.20861111424035,414.59135485279836,44.98592327502646,1247.605857062582,414.59135485279836,44.98592327502646,1247.605857062582,940.0284377048574,47.830044551731575,22735.81044707074,962.7439642462788,940.0284377048574,34.94696390987901,51.36397453994932,22424.477831220753,940.0284377048574,47.830044551731575,22735.81044707074,962.7439642462788,940.0284377048574,34.94696390987901,51.36397453994932,21987.204219220523,
4721,80.9370234855932,33.8894825639395,2019-07-16 18:00:00-07:00,4.85282761680668,788.043051546994,20.0022283251239,2019-07-16 18:00:00,1.07353760505453,125.42926235617476,36.74458351280848,376.2998416270563,125.42926235617476,36.74458351280848,376.2998416270563,891.760153080474,46.076242106442585,21764.47920755619,909.1570142064896,891.760153080474,26.7644017323318,49.27226456988525,21390.81780884197,891.760153080474,46.076242106442585,21764.47920755619,909.1570142064896,891.760153080474,26.7644017323318,49.27226456988525,20973.700396462875,
4722,407.420080713431,31.6588332811991,2019-07-16 19:00:00-07:00,5.3218166788419,677.499336666531,19.7691666762034,2019-07-16 19:00:00,0.70722222328186,79.3129390394525,33.410030231030404,236.82561486997483,79.3129390394525,33.410030231030404,236.82561486997483,724.7624752199472,41.4900727841157,18089.645415352552,732.1568825080689,724.7624752199472,11.37601121249484,43.810937670465975,17667.375956689502,724.7624752199472,41.4900727841157,18089.645415352552,732.1568825080689,724.7624752199472,11.37601121249484,43.810937670465975,17322.865045118055,
4723,0.0,29.7245455655184,2019-07-16 20:00:00-07:00,6.24781820990822,185.503688594611,18.3524429743763,2019-07-16 20:00:00,0.861889253027664,0.0,0.0,0.0,0.0,0.0,0.0,132.73145901082304,22.289078539863173,3459.490717338933,135.15725410591324,132.73145901082304,3.731992453984913,22.75371039984704,3427.8707825003016,132.73145901082304,22.289078539863173,3459.490717338933,135.15725410591324,132.73145901082304,3.731992453984913,22.75371039984704,3361.0278687069167,
4724,0.0,0.0,2019-07-16 21:00:00-07:00,0.0,0.0,17.60328935322,2019-07-16 21:00:00,1.19539473343052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4725,0.0,0.0,2019-07-16 22:00:00-07:00,0.0,0.0,0.0,2019-07-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4726,0.0,0.0,2019-07-16 23:00:00-07:00,0.0,0.0,0.0,2019-07-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4727,0.0,0.0,2019-07-17 00:00:00-07:00,0.0,0.0,0.0,2019-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4728,0.0,0.0,2019-07-17 01:00:00-07:00,0.0,0.0,0.0,2019-07-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4729,0.0,0.0,2019-07-17 02:00:00-07:00,0.0,0.0,0.0,2019-07-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4730,0.0,0.0,2019-07-17 03:00:00-07:00,0.0,0.0,0.0,2019-07-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4731,0.0,0.0,2019-07-17 04:00:00-07:00,0.0,0.0,16.1000003814697,2019-07-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4732,0.0,0.0,2019-07-17 05:00:00-07:00,0.0,35.9685531223597,16.2489856056545,2019-07-17 05:00:00,0.64086956779162,0.0,0.0,0.0,0.0,0.0,0.0,42.2875307339172,17.522019451717423,1071.510428634786,44.49308859924678,42.2875307339172,3.3931659466608965,17.715243840002508,1102.4603855594598,42.2875307339172,17.522019451717423,1071.510428634786,44.49308859924678,42.2875307339172,3.3931659466608965,17.715243840002508,1080.9625902257567,
4733,3.94653675171139,24.1918750405311,2019-07-17 06:00:00-07:00,2.21340625546872,390.663936445448,17.2105556435055,2019-07-17 06:00:00,0.711388891686995,13.650339316914403,24.56164727542826,38.950537302412556,13.650339316914403,24.56164727542826,38.950537302412556,348.5874683380364,27.654676272709697,9167.985892046152,354.02087526946156,348.5874683380364,8.359087586807926,28.83289391677454,9016.552355567112,348.5874683380364,27.654676272709697,9167.985892046152,354.02087526946156,348.5874683380364,8.359087586807926,28.83289391677454,8840.73107464441,
