Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Clearance_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking,PortraitorLandscape_BilInterpol,Bififactor
55.696,12.104,1.0,25,180,0.4468454037921148,2.1747715059148063,interior,0.04,12,glass,glass,,False,False,landscape,0.65
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_7_RowFrontGTI,No_8_RowFrontGTI,No_9_RowFrontGTI,No_10_RowFrontGTI,No_11_RowFrontGTI,No_12_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,No_7_RowBackGTI,No_8_RowBackGTI,No_9_RowBackGTI,No_10_RowBackGTI,No_11_RowBackGTI,No_12_RowBackGTI,BilInterpol FRONT + BACK (Averaged) PmaxIdeal [W],BilInterpol FRONT + BACK (Detailed) PmaxUnmatched [W],BilInterpol FRONT ONLY (Averaged) PmaxIdeal [W],BilInterpol FRONT ONLY (Detailed) PmaxUnmatched [W]
2019-01-01 09:00:00+01:00,0.245347806616969,4.91418125836745,0.192,8.5,4.914626241971839,72.78549214155507,89.8960834546948,134.13799931686242,0.9866722388783488,2.7613885527970448,4.756581652739974,1.0,2.7613885527970448,0.2302101812328065,2.1747715059148063,5.78043483651202,3.08695652627426,4.130996327081276,4.182703410698792,4.232339615936327,4.2792497618348815,4.323618461355886,4.345391406798612,4.385737900401852,4.404086350474086,4.42299394112868,4.440251683426052,4.474561182596611,4.499071631189134,0.4995139924545801,0.4972241993259526,0.4899404739251666,0.4984949574138991,0.5010739114154321,0.5176924965555801,0.5357524452742486,0.5450928436346593,0.5672693610823677,0.5890326331874568,0.6097850851625912,0.6298090940395541,1.9695405023468848,1.9695405023468848,1.9695405023468848,1.9695405023468848
2019-01-01 10:00:00+01:00,1.5327595875081,22.6285597668753,0.192,9.5,22.73145481504363,66.69779145233025,86.15080601309418,142.54704937547837,0.6309385084348721,12.45452727381805,23.4268779536458,1.0,12.45452727381805,4.455179238522177,2.1747715059148063,5.79833341439565,3.32055554621749,18.602877402011757,18.83571384154008,19.05922525292525,19.270461227550506,19.470253117399945,19.56830131375636,19.749980946630217,20.80513340511111,22.235742062797726,22.18893381862218,22.10969799888292,22.06807424091645,2.252446028061018,2.242070129632741,2.2092183748772274,2.247664333292476,2.259230194317383,2.2564477533540943,2.254830275830244,2.296825686380501,2.3084059943451427,2.31281675187541,2.3073713695551565,2.29342931970697,4.487121727575737,4.47333410984341,4.487121727575737,4.47333410984341
2019-01-01 11:00:00+01:00,5.31104851050509,49.3830219957563,0.192,10.5,50.13920238941556,59.3127922671674,81.81448286646096,155.72010397583574,0.3932778299810189,26.604868732716728,54.61791757122916,1.0,26.604868732716728,9.848551145304636,2.1747715059148063,5.71833329995473,2.79694443543752,39.62158718436383,40.1174438800249,40.59344213291084,41.043298097492034,44.34568936696383,51.9278941935555,52.3148047681248,52.21233657299559,52.125496859242816,52.0331722609251,51.87830755489614,51.79611485762041,4.811162143584967,4.789017295818598,4.718946210256413,4.800777682528343,4.825355513218915,4.823982231464762,4.825339522227568,4.914719608190051,4.944490553493374,4.959298782064408,4.95342229176026,4.929751558333686,11.098799412600664,10.69896525990435,11.098799412600664,10.69896525990435
2019-01-01 12:00:00+01:00,0.78240626272228,82.6732387330797,0.192,11.5,82.81872122361206,54.7757754216133,79.28391925344697,169.47127277710672,0.2988942236558204,42.50218520853216,93.94722033053094,1.0,42.50218520853216,16.324018244430903,2.1747715059148063,5.85666670004526,3.08694444273908,63.12236902023811,63.91225424041168,64.67050623814515,74.99060697196424,89.30275476471832,89.63543890942998,90.25177497703932,90.105868552873,89.98427433473309,89.8532445987388,89.63675476459072,89.51988455092456,7.68537919088309,7.650033558701134,7.538250840746774,7.668542208696493,7.707615805173019,7.715373643477841,7.728069273453039,7.870369267251118,7.929002186194494,7.964471823466513,7.9676622039904785,7.94316718488264,20.161392606008484,18.41787446641851,20.161392606008484,18.41787446641851
2019-01-01 13:00:00+01:00,3.76999382280373,72.5957714813997,0.192,12.5,73.33037634221273,53.81912724739799,78.76370471691008,183.5165904947801,0.2821604971518031,38.45215060962708,79.34043468321906,1.0,38.45215060962708,14.438634335590626,2.1747715059148063,6.01643452471677,3.30250695920588,57.20985680269032,57.92580217691315,58.61307505224418,68.80141362865271,75.41059076248602,75.71211555575101,76.27075811268641,76.1313679026692,76.01424548478259,75.88886782569594,75.68017342451951,75.56844675522665,6.953409477897733,6.921414621050654,6.820191384687961,6.938325370101346,6.973788134496106,6.976728534391177,6.983918976404876,7.112946663249095,7.161498094932372,7.188779578205606,7.186528954901917,7.15891429535862,17.642222238160464,16.466327452107063,17.642222238160464,16.466327452107063
2019-01-01 14:00:00+01:00,33.1362622924149,93.1907371309068,0.192,13.5,98.77462555589652,56.62598313024302,80.29863147744408,197.46188245122772,0.3338016238094012,43.59540088989221,146.4467994609056,1.0,43.59540088989221,20.311908826379312,2.1747715059148063,6.01999996503194,3.00499999978476,63.85902999708469,64.65772906007666,65.42444547513846,66.14905253359912,138.12424922897668,138.86367197780015,139.4868794123745,139.5302085853282,139.59138454213786,139.6356330882847,139.74898049653382,139.78574246956725,7.880207655178648,7.844153070651443,7.730319383420912,7.861787446875474,7.900924092321118,8.018657560914072,8.148431297018844,8.291950114083416,8.475686032172362,8.643472711018571,8.786084072799795,8.908044296187104,24.283465535099513,18.825768872182003,24.283465535099513,18.825768872182003
2019-01-01 15:00:00+01:00,2.27193345638612,47.410805246565,0.192,14.5,47.65778624147708,62.68933502536074,83.75906453886472,210.95153663736863,0.484719122463603,24.78843054901377,56.90994669563759,1.0,24.78843054901377,9.364835140676211,2.1747715059148063,5.95166671276092,3.05666665509343,36.85601814670076,37.3172367945817,37.75998445148867,38.178415944456944,38.57417831906321,41.51995152675243,54.1335781919779,54.04139343302064,53.96364875875758,53.8806677563604,53.74208668545941,53.668172077258994,4.482460303963018,4.461837182899429,4.396604416413642,4.4726961244916525,4.495529284985526,4.496037805244918,4.4991763505609885,4.58228406540004,4.611971204687438,4.627860132267638,4.624628305395482,4.604962496025647,9.756410582181712,9.677746240980785,9.756410582181712,9.677746240980785
2019-01-02 09:00:00+01:00,0.239409247931745,3.62273819176192,0.192,8.5,3.623291102041929,72.80139319613609,89.86767656667809,134.00324415730395,0.9830137184769452,2.035706753219133,3.523816684238316,1.0,2.035706753219133,0.169711122125272,2.1747715059148063,2.82989694900119,3.33814432571843,3.0453737172673865,3.083492213611396,3.120084057093148,3.1546662478120844,3.187374882585216,3.203425914660641,3.233169376420624,3.2466958638946064,3.2606345542231243,3.273356971362296,3.298649960458654,3.3215211829216384,0.3682436740383201,0.366555631192734,0.3611860513917767,0.3674924167989157,0.3693936170937187,0.3816448439099343,0.394958637497863,0.4018443787663664,0.4181929085253204,0.4342367925645358,0.4495354983214211,0.4642971943879619,2.0001699301466305,2.00016993014663,2.0001699301466305,2.00016993014663
2019-01-02 10:00:00+01:00,0.261782508509026,18.5356181912952,0.192,9.5,18.553366923438578,66.69800892940793,86.11239053581822,142.41438615366798,0.6272575661837557,10.416221970430708,17.3082332202022,1.0,10.416221970430708,3.634194482371466,2.1747715059148063,2.95333334207534,3.40249999827808,15.581556070914932,15.776587721474742,15.963808321717943,16.14074661920629,16.308098948748626,16.390223514858004,16.542404654494845,16.541498313145965,16.55193485528669,16.51131943797315,16.44229471593541,16.406195848705465,1.8838953921703177,1.8752137205055084,1.8477175676066888,1.8799300254130231,1.8896285472733847,1.8864276982098511,1.8841553830970623,1.9193430428435951,1.9280669602650875,1.930727002913624,1.9250728994645865,1.9122442858709832,3.749176229448754,3.715927417541224,3.749176229448754,3.715927417541224
2019-01-02 11:00:00+01:00,0.267281295441918,29.9610337522294,0.192,10.5,29.999343716157203,59.284375622753394,81.75929880728785,155.59232604397107,0.3897256028113903,16.837200030016355,27.944782704508462,1.0,16.837200030016355,5.874561790294621,2.1747715059148063,3.02499997218449,3.17944444517294,25.18608055254529,25.50133012041524,25.803953892494125,26.089957328478928,26.402448715046795,26.62307218702149,26.869058095599154,26.7961262732504,26.733383071776885,26.667476317388186,26.55542453055237,26.49684988039927,3.0452013174813795,3.031167888057725,2.9867224562977355,3.0387903760465846,3.054466748370287,3.049133223557646,3.045289357014048,3.102166378629198,3.1160858364396806,3.120192689699403,3.1108496026696697,3.089898868130001,6.33237908973504,6.31442185613275,6.33237908973504,6.31442185613275
