,S1_index,S1_Gfront,S1_cellTemp,S1_DCP String 1 [W],S1_DNI,S1_DHI,S1_Alb,S2_index,S2_Gfront,S2_cellTemp,S2_DCP String 1 [W],S3_index,S3_Gfront,S3_cellTemp,S3_DCP String 1 [W],S3_DNI,S3_DHI,S3_Alb,S4_index,S4_Gfront,S4_Grear,S4_cellTemp,S4_DCP String 1 [W],S5_index,S5_Gfront,S5_cellTemp,S5_DCP String 1 [W],S6_index,S6_Gfront,S6_Grear,S6_cellTemp,S6_DCP String 1 [W]
2733,2019-04-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-24 22:00:00,0.0,0.0,0.0,2019-04-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-24 22:00:00,0.0,0.0,0.0,0.0,2019-04-24 22:00:00,0.0,0.0,0.0,2019-04-24 22:00:00,0.0,0.0,0.0,0.0
2734,2019-04-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-24 23:00:00,0.0,0.0,0.0,2019-04-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-24 23:00:00,0.0,0.0,0.0,0.0,2019-04-24 23:00:00,0.0,0.0,0.0,2019-04-24 23:00:00,0.0,0.0,0.0,0.0
2735,2019-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 00:00:00,0.0,0.0,0.0,2019-04-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 00:00:00,0.0,0.0,0.0,0.0,2019-04-25 00:00:00,0.0,0.0,0.0,2019-04-25 00:00:00,0.0,0.0,0.0,0.0
2736,2019-04-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 01:00:00,0.0,0.0,0.0,2019-04-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 01:00:00,0.0,0.0,0.0,0.0,2019-04-25 01:00:00,0.0,0.0,0.0,2019-04-25 01:00:00,0.0,0.0,0.0,0.0
2737,2019-04-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 02:00:00,0.0,0.0,0.0,2019-04-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 02:00:00,0.0,0.0,0.0,0.0,2019-04-25 02:00:00,0.0,0.0,0.0,2019-04-25 02:00:00,0.0,0.0,0.0,0.0
2738,2019-04-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 03:00:00,0.0,0.0,0.0,2019-04-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 03:00:00,0.0,0.0,0.0,0.0,2019-04-25 03:00:00,0.0,0.0,0.0,2019-04-25 03:00:00,0.0,0.0,0.0,0.0
2739,2019-04-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 04:00:00,0.0,0.0,0.0,2019-04-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 04:00:00,0.0,0.0,0.0,0.0,2019-04-25 04:00:00,0.0,0.0,0.0,2019-04-25 04:00:00,0.0,0.0,0.0,0.0
2740,2019-04-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 05:00:00,0.0,0.0,0.0,2019-04-25 05:00:00,7.022816150848927,11.52555694224543,49.87389700654214,0.2510337829589844,7.793130874633789,0.2290000021457672,2019-04-25 05:00:00,7.022816150848927,0.895729851178598,11.518908647052967,53.36275217501182,2019-04-25 05:00:00,6.526891312316006,11.515523065538503,46.171547033769066,2019-04-25 05:00:00,6.526891312316006,1.0077112192761903,11.509324880229826,50.25495999341862
2741,2019-04-25 06:00:00,12.144578912830278,12.52381261684343,36.8567336179122,175.2077178955078,17.08072853088379,0.19099999964237213,2019-04-25 06:00:00,12.144578912830278,12.544189094642832,30.323715107512093,2019-04-25 06:00:00,73.10570755801767,13.186937394498898,841.3192436849909,85.54607391357422,38.425655364990234,0.2290000021457672,2019-04-25 06:00:00,73.10570755801767,3.957896424887308,13.080527109308434,849.47356971293,2019-04-25 06:00:00,27.29995217027943,12.048500960881881,301.88375222146914,2019-04-25 06:00:00,27.29995217027943,7.381445427803797,12.00928193276377,349.2844523248712
2742,2019-04-25 07:00:00,71.41519485675074,13.979406711271338,269.56711903765887,617.3709106445312,47.63557052612305,0.19099999964237213,2019-04-25 07:00:00,71.41519485675074,14.25523532555178,224.88917479909117,2019-04-25 07:00:00,386.97340880364715,21.237264221644182,5091.034811116255,323.2272644042969,90.31626892089844,0.2290000021457672,2019-04-25 07:00:00,386.97340880364715,13.737540979650875,20.717615599545297,5065.383115168988,2019-04-25 07:00:00,116.09653873931285,15.734380997690039,1504.9463588814247,2019-04-25 07:00:00,116.09653873931285,19.575853279942127,15.567595986845674,1631.398132251634
2743,2019-04-25 08:00:00,307.4874264365632,21.264003333698838,1168.6507305192017,822.9199829101562,65.89341735839844,0.19099999964237213,2019-04-25 08:00:00,307.4874264365632,22.482311043664083,973.7025638171109,2019-04-25 08:00:00,400.06466504704116,22.11556626798648,5174.243199709221,242.81753540039062,149.2314453125,0.2290000021457672,2019-04-25 08:00:00,400.06466504704116,36.39113235659927,21.55349583069102,5321.834635719682,2019-04-25 08:00:00,217.83167652135552,18.205170049247045,2864.4640422756625,2019-04-25 08:00:00,217.83167652135552,24.65752171369308,17.892083421737482,2996.657881723749
2744,2019-04-25 09:00:00,567.5244120989728,28.249369794939696,2088.441742095893,924.5674438476562,71.59190368652344,0.19099999964237213,2019-04-25 09:00:00,567.5244120989728,30.182901376422365,1728.0446923964341,2019-04-25 09:00:00,152.3488898719608,16.336324847125866,2041.6439925737398,31.47412109375,157.10922241210938,0.2290000021457672,2019-04-25 09:00:00,152.3488898719608,36.13928092463051,16.084931373085283,2260.671441476755,2019-04-25 09:00:00,152.34324078071165,16.357774450718523,1978.189466860447,2019-04-25 09:00:00,152.34324078071165,19.965018518572244,16.105536936426006,2094.1266572455957
2745,2019-04-25 10:00:00,784.6611871114178,36.24762234152416,2777.8181720943676,978.04541015625,75.26325225830078,0.19099999964237213,2019-04-25 10:00:00,784.6611871114178,39.09771681389469,2270.6159400865945,2019-04-25 10:00:00,754.7320873592785,37.71589244330397,9166.3315957169,654.5866088867188,182.6616668701172,0.2290000021457672,2019-04-25 10:00:00,754.7320873592785,49.45422186575469,36.35572270775589,9370.98226138224,2019-04-25 10:00:00,658.9343466736219,35.01928077163268,8100.18185223408,2019-04-25 10:00:00,658.9343466736219,53.653546363710014,33.82902007408529,8352.850127931626
2746,2019-04-25 11:00:00,938.8464438288762,38.78219711693663,3263.7294347868274,1007.4263916015625,76.97000122070312,0.19099999964237213,2019-04-25 11:00:00,938.8464438288762,41.783785012443275,2660.6498284014315,2019-04-25 11:00:00,669.797508426333,37.990694368314166,8077.57992841746,569.9121704101562,237.66195678710938,0.2290000021457672,2019-04-25 11:00:00,669.797508426333,57.11252387641988,36.762643382914746,8365.054111915693,2019-04-25 11:00:00,718.9891205363091,39.398730352284474,8616.908566390011,2019-04-25 11:00:00,718.9891205363091,60.2486313853824,38.08209236666369,8920.47168717331
2747,2019-04-25 12:00:00,1019.969625417353,40.85967751617852,3502.7303874300414,1017.765625,79.79163360595703,0.19099999964237213,2019-04-25 12:00:00,1019.969625417353,43.941447139909485,2847.960243021705,2019-04-25 12:00:00,625.0942079545754,40.66037345114722,7417.1493443206755,490.2301330566406,301.2157287597656,0.2290000021457672,2019-04-25 12:00:00,625.0942079545754,61.32281399755336,39.36806265848486,7762.562571459571,2019-04-25 12:00:00,748.0764164985542,44.63065539715865,8719.524739622246,2019-04-25 12:00:00,748.0764164985542,65.31889481831962,43.088915629730764,9082.08151166696
2748,2019-04-25 13:00:00,1024.1462037529661,43.57214091819026,3484.3882171385703,1012.1527709960938,84.74481201171875,0.19099999964237213,2019-04-25 13:00:00,1024.1462037529661,46.88861039253334,2818.6492999047277,2019-04-25 13:00:00,644.6374467250674,41.86797026305811,7604.198627627401,502.73382568359375,322.3364562988281,0.2290000021457672,2019-04-25 13:00:00,644.6374467250674,64.30432326625319,40.545162915299215,7971.239978925027,2019-04-25 13:00:00,784.1830942535811,46.330516144547346,9062.18871784613,2019-04-25 13:00:00,784.1830942535811,68.10129133009977,44.72722008007855,9444.754314172435
2749,2019-04-25 14:00:00,951.2941557522561,41.464941675106274,3274.634337789873,1004.3350219726562,77.86226654052734,0.19099999964237213,2019-04-25 14:00:00,951.2941557522561,44.2450388360532,2662.3055707654958,2019-04-25 14:00:00,573.6878807073125,38.86709509345013,6869.381653692737,437.4515075683594,258.4891052246094,0.2290000021457672,2019-04-25 14:00:00,573.6878807073125,54.51215070818018,37.75421656711268,7167.847158738957,2019-04-25 14:00:00,641.3315296692709,40.919887904741756,7614.800547410411,2019-04-25 14:00:00,641.3315296692709,55.21095394473445,39.67805207139867,7908.4071135631175
2750,2019-04-25 15:00:00,810.5325565672792,38.54582940633196,2842.9834797313106,985.6353759765625,72.44017028808594,0.19099999964237213,2019-04-25 15:00:00,810.5325565672792,40.70076888957851,2324.5896624489774,2019-04-25 15:00:00,852.4560604824268,41.37139899464978,10154.17618065427,891.0357666015625,107.7265625,0.2290000021457672,2019-04-25 15:00:00,852.4560604824268,49.7954566261815,40.12004543148254,10341.208389352154,2019-04-25 15:00:00,795.8978511389296,40.063924525950995,9541.49261116068,2019-04-25 15:00:00,795.8978511389296,59.96037744700521,38.894731651731945,9814.274410083666
2751,2019-04-25 16:00:00,602.8386250977279,35.15992453019885,2164.929739301806,945.7776489257812,64.69550323486328,0.19099999964237213,2019-04-25 16:00:00,602.8386250977279,36.62933671302204,1779.4559725463619,2019-04-25 16:00:00,870.3341680535556,42.215030182531336,10313.035712602286,884.5703125,62.717044830322266,0.2290000021457672,2019-04-25 16:00:00,870.3341680535556,33.727224303168434,40.904928861678854,10397.184775364887,2019-04-25 16:00:00,608.2457020875096,36.097990167630485,7470.582461296215,2019-04-25 16:00:00,608.2457020875096,46.63538107626631,35.175092468446564,7682.971952331282
2752,2019-04-25 17:00:00,345.7153239227208,31.552079893365658,1269.6365550546677,867.2401123046875,55.191341400146484,0.19099999964237213,2019-04-25 17:00:00,345.7153239227208,32.4151684713558,1046.3380022833146,2019-04-25 17:00:00,854.0935173738904,44.705055335713155,9902.182871062916,821.1837768554688,55.688053131103516,0.2290000021457672,2019-04-25 17:00:00,854.0935173738904,27.106192924856266,43.22698269849144,9972.88808339249,2019-04-25 17:00:00,401.3170026907984,32.72664905337399,5012.057270414982,2019-04-25 17:00:00,401.3170026907984,33.77175422487349,32.01221937556784,5180.766736759656
2753,2019-04-25 18:00:00,85.49968892769589,27.61913050911329,309.9181636809748,556.7898559570312,45.87016296386719,0.19099999964237213,2019-04-25 18:00:00,85.49968892769589,27.908908966000126,254.08893320758008,2019-04-25 18:00:00,644.4598862283998,40.51485376677488,7515.4146419733925,578.66259765625,56.31344223022461,0.2290000021457672,2019-04-25 18:00:00,644.4598862283998,12.465804945350296,39.26474103297147,7505.854531448477,2019-04-25 18:00:00,164.94366113891994,26.415267619139684,2068.1448803229196,2019-04-25 18:00:00,164.94366113891994,21.42630165460921,26.070071426413165,2200.889199207283
2754,2019-04-25 19:00:00,22.202779297965833,25.181695631198636,66.75997486761754,158.79861450195312,32.10512924194336,0.19099999964237213,2019-04-25 19:00:00,22.202779297965833,25.23503004945013,54.16058472750679,2019-04-25 19:00:00,184.48426384585318,23.051149522670983,2286.3868371887224,255.47039794921875,47.30885314941406,0.2290000021457672,2019-04-25 19:00:00,184.48426384585318,5.39457916804189,22.724523096241967,2275.6581377749017,2019-04-25 19:00:00,37.72961915800265,18.973620225110324,444.35090818527027,2019-04-25 19:00:00,37.72961915800265,14.245584700649566,18.90259765689541,547.5627531879337
2755,2019-04-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 20:00:00,0.0,0.0,0.0,2019-04-25 20:00:00,21.844565361564396,15.281797312093545,161.20517843861765,116.93880462646484,17.188045501708984,0.2290000021457672,2019-04-25 20:00:00,21.844565361564396,1.9980573079832273,15.259498203471026,168.1144050911589,2019-04-25 20:00:00,14.395306156855513,15.051051946383723,104.05767895003746,2019-04-25 20:00:00,14.395306156855513,6.673294078786309,15.033364445101427,134.86725615601964
2756,2019-04-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 21:00:00,0.0,0.0,0.0,2019-04-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 21:00:00,0.0,0.0,0.0,0.0,2019-04-25 21:00:00,0.0,0.0,0.0,2019-04-25 21:00:00,0.0,0.0,0.0,0.0
2757,2019-04-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 22:00:00,0.0,0.0,0.0,2019-04-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 22:00:00,0.0,0.0,0.0,0.0,2019-04-25 22:00:00,0.0,0.0,0.0,2019-04-25 22:00:00,0.0,0.0,0.0,0.0
2758,2019-04-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-25 23:00:00,0.0,0.0,0.0,2019-04-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-25 23:00:00,0.0,0.0,0.0,0.0,2019-04-25 23:00:00,0.0,0.0,0.0,2019-04-25 23:00:00,0.0,0.0,0.0,0.0
2759,2019-04-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 00:00:00,0.0,0.0,0.0,2019-04-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 00:00:00,0.0,0.0,0.0,0.0,2019-04-26 00:00:00,0.0,0.0,0.0,2019-04-26 00:00:00,0.0,0.0,0.0,0.0
2760,2019-04-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 01:00:00,0.0,0.0,0.0,2019-04-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 01:00:00,0.0,0.0,0.0,0.0,2019-04-26 01:00:00,0.0,0.0,0.0,2019-04-26 01:00:00,0.0,0.0,0.0,0.0
2761,2019-04-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 02:00:00,0.0,0.0,0.0,2019-04-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 02:00:00,0.0,0.0,0.0,0.0,2019-04-26 02:00:00,0.0,0.0,0.0,2019-04-26 02:00:00,0.0,0.0,0.0,0.0
2762,2019-04-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 03:00:00,0.0,0.0,0.0,2019-04-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 03:00:00,0.0,0.0,0.0,0.0,2019-04-26 03:00:00,0.0,0.0,0.0,2019-04-26 03:00:00,0.0,0.0,0.0,0.0
2763,2019-04-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 04:00:00,0.0,0.0,0.0,2019-04-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 04:00:00,0.0,0.0,0.0,0.0,2019-04-26 04:00:00,0.0,0.0,0.0,2019-04-26 04:00:00,0.0,0.0,0.0,0.0
2764,2019-04-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 05:00:00,0.0,0.0,0.0,2019-04-26 05:00:00,10.418883385983063,8.864261792956597,76.7368203769051,5.800112724304199,11.499740600585938,0.2290000021457672,2019-04-26 05:00:00,10.418883385983063,1.323804288843827,8.85068240028204,81.76227835362923,2019-04-26 05:00:00,9.631245545248085,8.840351621151967,70.65862950249567,2019-04-26 05:00:00,9.631245545248085,1.5808179762461816,8.827699466942363,77.06816080200653
2765,2019-04-26 06:00:00,20.047123573799972,12.611489847443352,62.07823976231346,58.12098693847656,28.85191535949707,0.19099999964237213,2019-04-26 06:00:00,20.047123573799972,12.682733932620977,51.29420979827661,2019-04-26 06:00:00,60.08861639972108,10.555368579022115,708.8314420668277,15.716893196105957,47.84678268432617,0.2290000021457672,2019-04-26 06:00:00,60.08861639972108,4.926791225959635,10.449736163014393,728.1445936160407,2019-04-26 06:00:00,34.64174747839132,9.809252395923465,400.0736323494056,2019-04-26 06:00:00,34.64174747839132,6.774457337605508,9.748561023337402,441.7889431582887
2766,2019-04-26 07:00:00,88.55362174753789,16.873832514304866,333.4455979437531,204.69248962402344,104.19380187988281,0.19099999964237213,2019-04-26 07:00:00,88.55362174753789,17.238941823052755,277.5091788934512,2019-04-26 07:00:00,173.8821122074849,14.555551561506661,2302.8233033242313,37.86791229248047,123.405517578125,0.2290000021457672,2019-04-26 07:00:00,173.8821122074849,18.76693610145858,14.268394713043506,2399.0582383919386,2019-04-26 07:00:00,104.60618202137096,12.778227227331058,1369.9720354561277,2019-04-26 07:00:00,104.60618202137096,15.823404535991699,12.603215483382655,1467.7441739949727
2767,2019-04-26 08:00:00,290.60667501617974,26.078378924181493,1085.9482033964587,499.35174560546875,168.22244262695312,0.19099999964237213,2019-04-26 08:00:00,290.60667501617974,27.53884561440202,897.6689261018779,2019-04-26 08:00:00,223.22670046641556,17.10276781649418,2995.9438834762454,52.8577995300293,183.00833129882812,0.2290000021457672,2019-04-26 08:00:00,223.22670046641556,41.928428118177486,16.758126795100168,3231.731136081976,2019-04-26 08:00:00,174.6974006459388,15.956420829128831,2302.702371078731,2019-04-26 08:00:00,174.6974006459388,22.800877387683464,15.68453844903479,2434.539560762948
2768,2019-04-26 09:00:00,453.7902513441391,32.25215759552998,1646.6888122168489,345.5190734863281,316.0256042480469,0.19099999964237213,2019-04-26 09:00:00,453.7902513441391,34.30779574937719,1351.5835869017383,2019-04-26 09:00:00,331.41805508649554,22.33880152171679,4363.637201993509,119.39312744140625,252.61170959472656,0.2290000021457672,2019-04-26 09:00:00,331.41805508649554,54.21434631834181,21.802345705998732,4662.677031359531,2019-04-26 09:00:00,288.9203933099818,21.298006632321062,3747.4230743975613,2019-04-26 09:00:00,288.9203933099818,33.68463109610537,20.82784457904137,3931.2998103306604
2769,2019-04-26 10:00:00,566.9834395812845,36.0340385185238,2013.122120758386,359.6012878417969,350.0091552734375,0.19099999964237213,2019-04-26 10:00:00,566.9834395812845,38.377445958440205,1644.8008716238942,2019-04-26 10:00:00,683.158539654468,32.223044613237676,8506.549941157398,562.4323120117188,194.84703063964844,0.2290000021457672,2019-04-26 10:00:00,683.158539654468,48.07413178216328,31.26822523869373,8687.643717602165,2019-04-26 10:00:00,601.6701609289707,30.44628561474275,7545.3219143586275,2019-04-26 10:00:00,601.6701609289707,50.414173708208196,29.603439702524895,7766.349875317938
2770,2019-04-26 11:00:00,889.873517171059,42.40419746562617,3060.490541370255,802.7694091796875,207.00445556640625,0.19099999964237213,2019-04-26 11:00:00,889.873517171059,45.32521730947019,2481.537717884401,2019-04-26 11:00:00,786.7227790256057,36.53386793190322,9555.702347388999,899.0908813476562,94.93798065185547,0.2290000021457672,2019-04-26 11:00:00,786.7227790256057,56.235297944822335,35.52309584857471,9779.487502872485,2019-04-26 11:00:00,852.7380168360762,37.84965187983073,10291.661226183936,2019-04-26 11:00:00,852.7380168360762,63.655622618901454,36.75581494421749,10556.536770758119
2771,2019-04-26 12:00:00,879.8260335907074,41.67795116678474,3025.4174420207128,611.56494140625,334.1006164550781,0.19099999964237213,2019-04-26 12:00:00,879.8260335907074,44.21825229857075,2459.868326750556,2019-04-26 12:00:00,696.7921116891342,37.38236414134883,8403.770619104229,803.322998046875,133.0918731689453,0.2290000021457672,2019-04-26 12:00:00,696.7921116891342,62.66205551196018,36.42246589568731,8711.778276019495,2019-04-26 12:00:00,869.1925256455448,41.101219514728825,10300.999123792848,2019-04-26 12:00:00,869.1925256455448,64.42185090330354,39.907582905472566,10586.513244246044
2772,2019-04-26 13:00:00,990.9154198008331,44.73286977117533,3361.5390023019268,870.3714599609375,187.25399780273438,0.19099999964237213,2019-04-26 13:00:00,990.9154198008331,47.52114659965571,2720.6533144287914,2019-04-26 13:00:00,699.3830353716695,38.68512992157321,8380.26153281937,807.302001953125,144.19577026367188,0.2290000021457672,2019-04-26 13:00:00,699.3830353716695,65.17733185217446,37.73084765949426,8711.305285434935,2019-04-26 13:00:00,890.9114565996409,42.78115737903329,10468.393498823563,2019-04-26 13:00:00,890.9114565996409,66.33035492281181,41.569559556447814,10770.200849124467
2773,2019-04-26 14:00:00,916.9974056286725,44.57757462965418,3126.7690812980754,908.1331176757812,135.40406799316406,0.19099999964237213,2019-04-26 14:00:00,916.9974056286725,47.13390478495512,2532.2692531302146,2019-04-26 14:00:00,767.8559467577934,41.168878478480565,9113.982224995634,755.0238647460938,206.91946411132812,0.2290000021457672,2019-04-26 14:00:00,767.8559467577934,65.89221255655141,40.07347379581938,9442.469059919216,2019-04-26 14:00:00,870.8659960342874,43.463695601252084,10220.95682965526,2019-04-26 14:00:00,870.8659960342874,68.80112889671335,42.22391410103643,10553.063323434253
2774,2019-04-26 15:00:00,759.9052791293386,41.78794684619595,2639.3487246389536,859.1472778320312,123.79298400878906,0.19099999964237213,2019-04-26 15:00:00,759.9052791293386,43.75364834044774,2148.661751848914,2019-04-26 15:00:00,764.0962809568508,42.508634780708235,9051.337066295488,712.8273315429688,161.25746154785156,0.2290000021457672,2019-04-26 15:00:00,764.0962809568508,50.14097185272232,41.34596984652097,9272.56790051538,2019-04-26 15:00:00,715.1741334788244,41.3382946389699,8517.68364774708,2019-04-26 15:00:00,715.1741334788244,56.82315701290139,40.24917822083512,8797.067677090758
2775,2019-04-26 16:00:00,581.7492799792096,38.9242023382638,2063.2179721696157,821.4386596679688,120.02261352539062,0.19099999964237213,2019-04-26 16:00:00,581.7492799792096,40.37843109479769,1686.4610759362806,2019-04-26 16:00:00,666.0164788202208,40.73972374258102,7979.742889866489,507.9520263671875,189.12869262695312,0.2290000021457672,2019-04-26 16:00:00,666.0164788202208,45.71853167503679,39.63242444604015,8187.603732590084,2019-04-26 16:00:00,497.287034906875,36.38719291562728,6078.96368454419,2019-04-26 16:00:00,497.287034906875,43.80931158539329,35.55497954708096,6306.110025102448
2776,2019-04-26 17:00:00,296.8424187764769,34.440498993030246,1076.426581033787,565.0055541992188,119.83544158935547,0.19099999964237213,2019-04-26 17:00:00,296.8424187764769,35.09757154175264,883.1052144136708,2019-04-26 17:00:00,228.68720455370556,26.778422019893355,2933.443035828209,76.97528076171875,178.57640075683594,0.2290000021457672,2019-04-26 17:00:00,228.68720455370556,41.95145844248107,26.324702235436973,3176.4443366764763,2019-04-26 17:00:00,185.41839752722825,25.483893339666736,2336.712070632664,2019-04-26 17:00:00,185.41839752722825,23.323927159956718,25.112799550138902,2477.4494605669265
2777,2019-04-26 18:00:00,86.30718501874449,31.461730314906447,308.62144242524096,67.93081665039062,106.92134857177734,0.19099999964237213,2019-04-26 18:00:00,86.30718501874449,31.634620627848278,251.7526749698793,2019-04-26 18:00:00,390.7554493942576,30.915844362568464,4854.12531698719,160.9532012939453,187.5025177001953,0.2290000021457672,2019-04-26 18:00:00,390.7554493942576,38.43563479529688,30.18014247733072,5038.508795953899,2019-04-26 18:00:00,187.85368777840387,25.04010050449841,2383.4805223211233,2019-04-26 18:00:00,187.85368777840387,25.666254806350334,24.67730532705076,2542.960293332185
2778,2019-04-26 19:00:00,18.02916188137337,29.987288536591848,53.587864917916576,0.9808366298675537,23.729997634887695,0.19099999964237213,2019-04-26 19:00:00,18.02916188137337,30.02417685176266,43.0289140125348,2019-04-26 19:00:00,50.350038206405465,19.29988873378869,601.8897568367634,4.9861531257629395,50.81010818481445,0.2290000021457672,2019-04-26 19:00:00,50.350038206405465,5.875187201412716,19.194113222732028,635.8862884171332,2019-04-26 19:00:00,40.29217900027218,18.961266188851084,477.2947019045476,2019-04-26 19:00:00,40.29217900027218,6.4581157696551506,18.876487360302974,518.5399771724576
2779,2019-04-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 20:00:00,0.0,0.0,0.0,2019-04-26 20:00:00,10.943343918125592,17.012389638960485,77.03663374250145,0.13884474337100983,12.14158821105957,0.2290000021457672,2019-04-26 20:00:00,10.943343918125592,1.403488131099333,16.996931875291807,82.63376917985563,2019-04-26 20:00:00,10.16880479582695,16.98943344472997,71.30304803876548,2019-04-26 20:00:00,10.16880479582695,1.5703215695396948,16.97503587768324,77.77409391768505
2780,2019-04-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 21:00:00,0.0,0.0,0.0,2019-04-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 21:00:00,0.0,0.0,0.0,0.0,2019-04-26 21:00:00,0.0,0.0,0.0,2019-04-26 21:00:00,0.0,0.0,0.0,0.0
2781,2019-04-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 22:00:00,0.0,0.0,0.0,2019-04-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 22:00:00,0.0,0.0,0.0,0.0,2019-04-26 22:00:00,0.0,0.0,0.0,2019-04-26 22:00:00,0.0,0.0,0.0,0.0
2782,2019-04-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-26 23:00:00,0.0,0.0,0.0,2019-04-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-26 23:00:00,0.0,0.0,0.0,0.0,2019-04-26 23:00:00,0.0,0.0,0.0,2019-04-26 23:00:00,0.0,0.0,0.0,0.0
2783,2019-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-27 00:00:00,0.0,0.0,0.0,2019-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-27 00:00:00,0.0,0.0,0.0,0.0,2019-04-27 00:00:00,0.0,0.0,0.0,2019-04-27 00:00:00,0.0,0.0,0.0,0.0
2784,2019-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-27 01:00:00,0.0,0.0,0.0,2019-04-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-27 01:00:00,0.0,0.0,0.0,0.0,2019-04-27 01:00:00,0.0,0.0,0.0,2019-04-27 01:00:00,0.0,0.0,0.0,0.0
2785,2019-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-27 02:00:00,0.0,0.0,0.0,2019-04-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-27 02:00:00,0.0,0.0,0.0,0.0,2019-04-27 02:00:00,0.0,0.0,0.0,2019-04-27 02:00:00,0.0,0.0,0.0,0.0
2786,2019-04-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-27 03:00:00,0.0,0.0,0.0,2019-04-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-27 03:00:00,0.0,0.0,0.0,0.0,2019-04-27 03:00:00,0.0,0.0,0.0,2019-04-27 03:00:00,0.0,0.0,0.0,0.0
2787,2019-04-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.19099999964237213,2019-04-27 04:00:00,0.0,0.0,0.0,2019-04-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.2290000021457672,2019-04-27 04:00:00,0.0,0.0,0.0,0.0,2019-04-27 04:00:00,0.0,0.0,0.0,2019-04-27 04:00:00,0.0,0.0,0.0,0.0
